best_data,std_dev,routing pass,layout pass,coupling map,circuit label,beam width,look ahead
"{'depth': 273, 'depth_ratio': 2.9, 'time': 0.29811787605285645, 'cx_gates': 1596, 'num_gates': 1597}","{'depth': 8.612, 'depth_ratio': 0.09196, 'time': 0.02454, 'cx_gates': 210.6, 'num_gates': 210.6}",sabre_v020_dive_001,sabre_v020,hex_127,92,1,0
"{'depth': 283, 'depth_ratio': 2.98, 'time': 0.31104111671447754, 'cx_gates': 1774, 'num_gates': 1775}","{'depth': 8.462, 'depth_ratio': 0.0889, 'time': 0.02945, 'cx_gates': 157.5, 'num_gates': 157.5}",sabre_v020_dive_001,sabre_v020,hex_127,93,1,0
"{'depth': 268, 'depth_ratio': 2.79, 'time': 0.2820451259613037, 'cx_gates': 1583, 'num_gates': 1584}","{'depth': 10.42, 'depth_ratio': 0.1073, 'time': 0.0278, 'cx_gates': 191.4, 'num_gates': 191.4}",sabre_v020_dive_001,sabre_v020,hex_127,94,1,0
"{'depth': 285, 'depth_ratio': 2.94, 'time': 0.32538318634033203, 'cx_gates': 1773, 'num_gates': 1774}","{'depth': 5.643, 'depth_ratio': 0.05643, 'time': 0.009061, 'cx_gates': 152.3, 'num_gates': 152.3}",sabre_v020_dive_001,sabre_v020,hex_127,95,1,0
"{'depth': 293, 'depth_ratio': 2.99, 'time': 0.34844517707824707, 'cx_gates': 1516, 'num_gates': 1517}","{'depth': 8.57, 'depth_ratio': 0.0857, 'time': 0.02328, 'cx_gates': 112.5, 'num_gates': 112.5}",sabre_v020_dive_001,sabre_v020,hex_127,96,1,0
"{'depth': 288, 'depth_ratio': 2.91, 'time': 0.3315567970275879, 'cx_gates': 1763, 'num_gates': 1764}","{'depth': 10.09, 'depth_ratio': 0.1009, 'time': 0.01625, 'cx_gates': 236.0, 'num_gates': 236.0}",sabre_v020_dive_001,sabre_v020,hex_127,97,1,0
"{'depth': 293, 'depth_ratio': 2.93, 'time': 0.2892320156097412, 'cx_gates': 1389, 'num_gates': 1390}","{'depth': 8.989, 'depth_ratio': 0.08989, 'time': 0.04448, 'cx_gates': 187.1, 'num_gates': 187.1}",sabre_v020_dive_001,sabre_v020,hex_127,98,1,0
"{'depth': 292, 'depth_ratio': 2.89, 'time': 0.27396106719970703, 'cx_gates': 1513, 'num_gates': 1514}","{'depth': 13.51, 'depth_ratio': 0.1351, 'time': 0.02382, 'cx_gates': 254.1, 'num_gates': 254.1}",sabre_v020_dive_001,sabre_v020,hex_127,99,1,0
"{'depth': 291, 'depth_ratio': 2.85, 'time': 0.26717495918273926, 'cx_gates': 1391, 'num_gates': 1392}","{'depth': 14.51, 'depth_ratio': 0.1451, 'time': 0.02982, 'cx_gates': 260.1, 'num_gates': 260.1}",sabre_v020_dive_001,sabre_v020,hex_127,100,1,0
"{'depth': 305, 'depth_ratio': 2.96, 'time': 0.3343229293823242, 'cx_gates': 1725, 'num_gates': 1726}","{'depth': 12.16, 'depth_ratio': 0.1167, 'time': 0.006975, 'cx_gates': 257.5, 'num_gates': 257.5}",sabre_v020_dive_001,sabre_v020,hex_127,101,1,0
"{'depth': 309, 'depth_ratio': 2.97, 'time': 0.34297609329223633, 'cx_gates': 1993, 'num_gates': 1994}","{'depth': 5.967, 'depth_ratio': 0.056, 'time': 0.02146, 'cx_gates': 277.8, 'num_gates': 277.8}",sabre_v020_dive_001,sabre_v020,hex_127,102,1,0
"{'depth': 312, 'depth_ratio': 2.97, 'time': 0.3889658451080322, 'cx_gates': 1784, 'num_gates': 1785}","{'depth': 12.47, 'depth_ratio': 0.1205, 'time': 0.03987, 'cx_gates': 223.5, 'num_gates': 223.5}",sabre_v020_dive_001,sabre_v020,hex_127,103,1,0
"{'depth': 315, 'depth_ratio': 2.97, 'time': 0.36135315895080566, 'cx_gates': 1977, 'num_gates': 1978}","{'depth': 9.499, 'depth_ratio': 0.09011, 'time': 0.03197, 'cx_gates': 194.9, 'num_gates': 194.9}",sabre_v020_dive_001,sabre_v020,hex_127,104,1,0
"{'depth': 315, 'depth_ratio': 2.94, 'time': 0.35285210609436035, 'cx_gates': 1558, 'num_gates': 1559}","{'depth': 11.2, 'depth_ratio': 0.1048, 'time': 0.005634, 'cx_gates': 160.6, 'num_gates': 160.6}",sabre_v020_dive_001,sabre_v020,hex_127,105,1,0
"{'depth': 308, 'depth_ratio': 2.85, 'time': 0.3433401584625244, 'cx_gates': 1922, 'num_gates': 1923}","{'depth': 13.81, 'depth_ratio': 0.1279, 'time': 0.02136, 'cx_gates': 249.4, 'num_gates': 249.4}",sabre_v020_dive_001,sabre_v020,hex_127,106,1,0
"{'depth': 319, 'depth_ratio': 2.93, 'time': 0.3290371894836426, 'cx_gates': 1560, 'num_gates': 1561}","{'depth': 12.44, 'depth_ratio': 0.1148, 'time': 0.02212, 'cx_gates': 165.8, 'num_gates': 165.8}",sabre_v020_dive_001,sabre_v020,hex_127,107,1,0
"{'depth': 339, 'depth_ratio': 3.08, 'time': 0.33336806297302246, 'cx_gates': 1774, 'num_gates': 1775}","{'depth': 6.325, 'depth_ratio': 0.05946, 'time': 0.01877, 'cx_gates': 147.5, 'num_gates': 147.5}",sabre_v020_dive_001,sabre_v020,hex_127,108,1,0
"{'depth': 325, 'depth_ratio': 2.93, 'time': 0.3905017375946045, 'cx_gates': 1805, 'num_gates': 1806}","{'depth': 6.917, 'depth_ratio': 0.06344, 'time': 0.0411, 'cx_gates': 390.3, 'num_gates': 390.3}",sabre_v020_dive_001,sabre_v020,hex_127,109,1,0
"{'depth': 329, 'depth_ratio': 2.94, 'time': 0.33187127113342285, 'cx_gates': 1605, 'num_gates': 1606}","{'depth': 12.81, 'depth_ratio': 0.1146, 'time': 0.0318, 'cx_gates': 248.1, 'num_gates': 248.1}",sabre_v020_dive_001,sabre_v020,hex_127,110,1,0
"{'depth': 336, 'depth_ratio': 2.97, 'time': 0.4264369010925293, 'cx_gates': 1906, 'num_gates': 1907}","{'depth': 8.429, 'depth_ratio': 0.07668, 'time': 0.0347, 'cx_gates': 255.6, 'num_gates': 255.6}",sabre_v020_dive_001,sabre_v020,hex_127,111,1,0
"{'depth': 335, 'depth_ratio': 2.94, 'time': 0.3739442825317383, 'cx_gates': 2084, 'num_gates': 2085}","{'depth': 9.069, 'depth_ratio': 0.0794, 'time': 0.009191, 'cx_gates': 53.95, 'num_gates': 53.95}",sabre_v020_dive_001,sabre_v020,hex_127,112,1,0
"{'depth': 336, 'depth_ratio': 2.92, 'time': 0.4061269760131836, 'cx_gates': 2448, 'num_gates': 2449}","{'depth': 10.98, 'depth_ratio': 0.09516, 'time': 0.03204, 'cx_gates': 319.0, 'num_gates': 319.0}",sabre_v020_dive_001,sabre_v020,hex_127,113,1,0
"{'depth': 349, 'depth_ratio': 3.01, 'time': 0.3596310615539551, 'cx_gates': 1726, 'num_gates': 1727}","{'depth': 9.474, 'depth_ratio': 0.08163, 'time': 0.01995, 'cx_gates': 157.6, 'num_gates': 157.6}",sabre_v020_dive_001,sabre_v020,hex_127,114,1,0
"{'depth': 328, 'depth_ratio': 2.8, 'time': 0.4239537715911865, 'cx_gates': 1652, 'num_gates': 1653}","{'depth': 14.27, 'depth_ratio': 0.1232, 'time': 0.03101, 'cx_gates': 376.9, 'num_gates': 376.9}",sabre_v020_dive_001,sabre_v020,hex_127,115,1,0
"{'depth': 352, 'depth_ratio': 2.98, 'time': 0.37774181365966797, 'cx_gates': 1914, 'num_gates': 1915}","{'depth': 5.713, 'depth_ratio': 0.0494, 'time': 0.02405, 'cx_gates': 211.7, 'num_gates': 211.7}",sabre_v020_dive_001,sabre_v020,hex_127,116,1,0
"{'depth': 343, 'depth_ratio': 2.88, 'time': 0.4273722171783447, 'cx_gates': 2317, 'num_gates': 2318}","{'depth': 6.615, 'depth_ratio': 0.05692, 'time': 0.02043, 'cx_gates': 229.7, 'num_gates': 229.7}",sabre_v020_dive_001,sabre_v020,hex_127,117,1,0
"{'depth': 352, 'depth_ratio': 2.93, 'time': 0.4078369140625, 'cx_gates': 1913, 'num_gates': 1914}","{'depth': 9.831, 'depth_ratio': 0.08139, 'time': 0.01679, 'cx_gates': 207.8, 'num_gates': 207.8}",sabre_v020_dive_001,sabre_v020,hex_127,118,1,0
"{'depth': 362, 'depth_ratio': 2.99, 'time': 0.4061312675476074, 'cx_gates': 2193, 'num_gates': 2194}","{'depth': 4.915, 'depth_ratio': 0.04069, 'time': 0.0245, 'cx_gates': 263.4, 'num_gates': 263.4}",sabre_v020_dive_001,sabre_v020,hex_127,119,1,0
"{'depth': 352, 'depth_ratio': 2.89, 'time': 0.3753201961517334, 'cx_gates': 1963, 'num_gates': 1964}","{'depth': 12.84, 'depth_ratio': 0.1042, 'time': 0.01453, 'cx_gates': 216.5, 'num_gates': 216.5}",sabre_v020_dive_001,sabre_v020,hex_127,120,1,0
"{'depth': 361, 'depth_ratio': 2.93, 'time': 0.3932209014892578, 'cx_gates': 1928, 'num_gates': 1929}","{'depth': 9.411, 'depth_ratio': 0.07813, 'time': 0.0314, 'cx_gates': 301.5, 'num_gates': 301.5}",sabre_v020_dive_001,sabre_v020,hex_127,121,1,0
"{'depth': 372, 'depth_ratio': 3.0, 'time': 0.42451930046081543, 'cx_gates': 2382, 'num_gates': 2383}","{'depth': 8.015, 'depth_ratio': 0.06554, 'time': 0.02135, 'cx_gates': 238.6, 'num_gates': 238.6}",sabre_v020_dive_001,sabre_v020,hex_127,122,1,0
"{'depth': 368, 'depth_ratio': 2.94, 'time': 0.427440881729126, 'cx_gates': 2089, 'num_gates': 2090}","{'depth': 17.38, 'depth_ratio': 0.1389, 'time': 0.02081, 'cx_gates': 316.8, 'num_gates': 316.8}",sabre_v020_dive_001,sabre_v020,hex_127,123,1,0
"{'depth': 375, 'depth_ratio': 2.98, 'time': 0.4520092010498047, 'cx_gates': 2270, 'num_gates': 2271}","{'depth': 20.01, 'depth_ratio': 0.1588, 'time': 0.05066, 'cx_gates': 416.8, 'num_gates': 416.8}",sabre_v020_dive_001,sabre_v020,hex_127,124,1,0
"{'depth': 389, 'depth_ratio': 3.06, 'time': 0.4437680244445801, 'cx_gates': 2508, 'num_gates': 2509}","{'depth': 9.011, 'depth_ratio': 0.07172, 'time': 0.02326, 'cx_gates': 246.8, 'num_gates': 246.8}",sabre_v020_dive_001,sabre_v020,hex_127,125,1,0
