best_data,std_dev,routing pass,layout pass,coupling map,circuit label,beam width,look ahead
"{'depth': 356, 'depth_ratio': 3.56, 'time': 94.16378092765808, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.799, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_091_beam_010,sabre_v020,hex_127,0,10,91
"{'depth': 356, 'depth_ratio': 3.56, 'time': 93.06998586654663, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.836, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_092_beam_010,sabre_v020,hex_127,0,10,92
"{'depth': 356, 'depth_ratio': 3.56, 'time': 94.03332877159119, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.289, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_093_beam_010,sabre_v020,hex_127,0,10,93
"{'depth': 356, 'depth_ratio': 3.56, 'time': 94.94324541091919, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.689, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_094_beam_010,sabre_v020,hex_127,0,10,94
"{'depth': 356, 'depth_ratio': 3.56, 'time': 96.62141013145447, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.052, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_095_beam_010,sabre_v020,hex_127,0,10,95
"{'depth': 356, 'depth_ratio': 3.56, 'time': 97.38381910324097, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.655, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_096_beam_010,sabre_v020,hex_127,0,10,96
"{'depth': 356, 'depth_ratio': 3.56, 'time': 98.57852458953857, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.505, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_097_beam_010,sabre_v020,hex_127,0,10,97
"{'depth': 356, 'depth_ratio': 3.56, 'time': 99.92821383476257, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.519, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_098_beam_010,sabre_v020,hex_127,0,10,98
"{'depth': 356, 'depth_ratio': 3.56, 'time': 101.29090547561646, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.441, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_099_beam_010,sabre_v020,hex_127,0,10,99
"{'depth': 356, 'depth_ratio': 3.56, 'time': 135.69425773620605, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.525, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0101_beam_010,sabre_v020,hex_127,0,10,101
"{'depth': 356, 'depth_ratio': 3.56, 'time': 135.65103149414062, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.403, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0102_beam_010,sabre_v020,hex_127,0,10,102
"{'depth': 356, 'depth_ratio': 3.56, 'time': 138.23269128799438, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.625, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0103_beam_010,sabre_v020,hex_127,0,10,103
"{'depth': 356, 'depth_ratio': 3.56, 'time': 135.39081025123596, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.3056, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0104_beam_010,sabre_v020,hex_127,0,10,104
"{'depth': 356, 'depth_ratio': 3.56, 'time': 135.41794610023499, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.181, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0105_beam_010,sabre_v020,hex_127,0,10,105
"{'depth': 356, 'depth_ratio': 3.56, 'time': 136.3275191783905, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.613, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0106_beam_010,sabre_v020,hex_127,0,10,106
"{'depth': 356, 'depth_ratio': 3.56, 'time': 135.76772284507751, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 1.724, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0107_beam_010,sabre_v020,hex_127,0,10,107
"{'depth': 356, 'depth_ratio': 3.56, 'time': 138.41809105873108, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 1.755, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0108_beam_010,sabre_v020,hex_127,0,10,108
"{'depth': 356, 'depth_ratio': 3.56, 'time': 139.792635679245, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.1861, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0109_beam_010,sabre_v020,hex_127,0,10,109
"{'depth': 356, 'depth_ratio': 3.56, 'time': 141.50288820266724, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 1.088, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0110_beam_010,sabre_v020,hex_127,0,10,110
"{'depth': 356, 'depth_ratio': 3.56, 'time': 141.88567280769348, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.2626, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0111_beam_010,sabre_v020,hex_127,0,10,111
"{'depth': 356, 'depth_ratio': 3.56, 'time': 144.76533460617065, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.6521, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0112_beam_010,sabre_v020,hex_127,0,10,112
"{'depth': 356, 'depth_ratio': 3.56, 'time': 145.95711612701416, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 1.012, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0113_beam_010,sabre_v020,hex_127,0,10,113
"{'depth': 356, 'depth_ratio': 3.56, 'time': 148.56069374084473, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.81, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0114_beam_010,sabre_v020,hex_127,0,10,114
"{'depth': 356, 'depth_ratio': 3.56, 'time': 150.70044445991516, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.2308, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0115_beam_010,sabre_v020,hex_127,0,10,115
"{'depth': 356, 'depth_ratio': 3.56, 'time': 152.96452164649963, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.9575, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0116_beam_010,sabre_v020,hex_127,0,10,116
"{'depth': 356, 'depth_ratio': 3.56, 'time': 153.4452109336853, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.01576, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0117_beam_010,sabre_v020,hex_127,0,10,117
"{'depth': 356, 'depth_ratio': 3.56, 'time': 155.6080243587494, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.9685, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0118_beam_010,sabre_v020,hex_127,0,10,118
"{'depth': 356, 'depth_ratio': 3.56, 'time': 157.0291199684143, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.8385, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0119_beam_010,sabre_v020,hex_127,0,10,119
"{'depth': 356, 'depth_ratio': 3.56, 'time': 159.2327959537506, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.2612, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0120_beam_010,sabre_v020,hex_127,0,10,120
"{'depth': 356, 'depth_ratio': 3.56, 'time': 160.5599980354309, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.9764, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0121_beam_010,sabre_v020,hex_127,0,10,121
"{'depth': 356, 'depth_ratio': 3.56, 'time': 162.5049614906311, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.09151, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0122_beam_010,sabre_v020,hex_127,0,10,122
"{'depth': 356, 'depth_ratio': 3.56, 'time': 163.916499376297, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.3431, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0123_beam_010,sabre_v020,hex_127,0,10,123
"{'depth': 356, 'depth_ratio': 3.56, 'time': 163.02408409118652, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 1.92, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0124_beam_010,sabre_v020,hex_127,0,10,124
"{'depth': 356, 'depth_ratio': 3.56, 'time': 167.87550592422485, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.08958, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0125_beam_010,sabre_v020,hex_127,0,10,125
"{'depth': 356, 'depth_ratio': 3.56, 'time': 169.1522467136383, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 1.307, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0126_beam_010,sabre_v020,hex_127,0,10,126
"{'depth': 356, 'depth_ratio': 3.56, 'time': 171.45697045326233, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 1.719, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0127_beam_010,sabre_v020,hex_127,0,10,127
"{'depth': 356, 'depth_ratio': 3.56, 'time': 173.75091457366943, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 0.7617, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0128_beam_010,sabre_v020,hex_127,0,10,128
"{'depth': 356, 'depth_ratio': 3.56, 'time': 175.37213683128357, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.372, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0129_beam_010,sabre_v020,hex_127,0,10,129
"{'depth': 356, 'depth_ratio': 3.56, 'time': 176.41313481330872, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.681, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0130_beam_010,sabre_v020,hex_127,0,10,130
"{'depth': 356, 'depth_ratio': 3.56, 'time': 178.0773777961731, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.861, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0131_beam_010,sabre_v020,hex_127,0,10,131
"{'depth': 356, 'depth_ratio': 3.56, 'time': 181.26930928230286, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 2.287, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0132_beam_010,sabre_v020,hex_127,0,10,132
"{'depth': 356, 'depth_ratio': 3.56, 'time': 182.63132333755493, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.538, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0133_beam_010,sabre_v020,hex_127,0,10,133
"{'depth': 356, 'depth_ratio': 3.56, 'time': 183.70391297340393, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.263, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0134_beam_010,sabre_v020,hex_127,0,10,134
"{'depth': 356, 'depth_ratio': 3.56, 'time': 185.006826877594, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.179, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0135_beam_010,sabre_v020,hex_127,0,10,135
"{'depth': 356, 'depth_ratio': 3.56, 'time': 187.82282066345215, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.48, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0136_beam_010,sabre_v020,hex_127,0,10,136
"{'depth': 356, 'depth_ratio': 3.56, 'time': 183.60168147087097, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 7.747, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0137_beam_010,sabre_v020,hex_127,0,10,137
"{'depth': 356, 'depth_ratio': 3.56, 'time': 181.23795771598816, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.825, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0138_beam_010,sabre_v020,hex_127,0,10,138
"{'depth': 356, 'depth_ratio': 3.56, 'time': 183.0962677001953, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.862, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0139_beam_010,sabre_v020,hex_127,0,10,139
"{'depth': 356, 'depth_ratio': 3.56, 'time': 195.2083773612976, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 3.011, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0140_beam_010,sabre_v020,hex_127,0,10,140
"{'depth': 356, 'depth_ratio': 3.56, 'time': 196.33222603797913, 'cx_gates': 2502, 'num_gates': 2503}","{'depth': 1.0, 'depth_ratio': 0.01, 'time': 4.707, 'cx_gates': 418.5, 'num_gates': 418.5}",sabre_v020_look_0141_beam_010,sabre_v020,hex_127,0,10,141
