num_qubits,layout_trials,heuristic,avg_runtime,avg_swap_count,avg_depth,num_pass_trials
49,189,depth,2.6182076930999756,132.6,66.0,5
49,199,depth,2.862431049346924,134.8,65.6,5
49,209,depth,2.7639299869537353,109.8,63.2,5
49,219,depth,2.978437805175781,140.4,64.0,5
49,230,depth,2.721215772628784,92.8,64.8,5
49,242,depth,3.101667356491089,114.4,67.2,5
49,254,depth,3.279875326156616,123.8,64.6,5
49,266,depth,3.275261974334717,98.0,63.6,5
49,280,depth,4.050090026855469,157.6,65.8,5
49,294,depth,2.7960839748382567,87.2,62.0,5
49,309,depth,3.7883891582489015,136.4,64.2,5
49,324,depth,2.5072819709777834,118.6,64.2,5
49,340,depth,2.376421403884888,144.2,69.0,5
49,357,depth,2.3527538776397705,123.6,63.0,5
49,375,depth,2.6376577377319337,117.4,63.2,5
49,394,depth,3.4053938388824463,127.8,64.0,5
49,414,depth,3.818539619445801,125.0,67.6,5
49,435,depth,4.748459911346435,145.2,62.6,5
49,457,depth,4.899128341674805,127.2,64.0,5
49,480,depth,4.779837274551392,106.6,66.6,5
49,504,depth,6.212431144714356,145.2,63.2,5
49,529,depth,6.063974809646607,117.2,63.0,5
49,555,depth,6.479940938949585,116.2,64.0,5
49,583,depth,6.644670581817627,114.0,65.4,5
49,613,depth,7.36214771270752,117.8,64.4,5
49,643,depth,8.064629697799683,130.2,64.0,5
49,676,depth,8.173162841796875,100.8,64.2,5
49,710,depth,8.891958475112915,129.4,65.0,5
49,745,depth,9.414661359786987,122.4,66.0,5
49,783,depth,9.950324773788452,113.0,65.2,5
49,822,depth,8.269585800170898,112.2,64.4,5
49,863,depth,8.3954185962677,109.0,66.2,5
49,907,depth,9.997945737838744,127.8,63.2,5
49,952,depth,11.101830530166627,116.8,63.0,5
49,1000,depth,13.021170043945313,145.6,64.0,5
68,1,depth,0.36431012153625486,201.6,88.8,5
68,2,depth,0.29697041511535643,211.4,93.0,5
68,3,depth,0.3258265495300293,232.6,89.8,5
68,4,depth,0.3488021373748779,243.2,90.2,5
68,5,depth,0.3344730377197266,228.6,90.6,5
68,6,depth,0.3702232837677002,203.4,90.4,5
68,7,depth,0.36586337089538573,204.2,90.0,5
68,8,depth,0.37079033851623533,232.0,91.2,5
68,9,depth,0.3524799346923828,171.4,91.4,5
68,10,depth,0.39873485565185546,189.6,90.2,5
68,11,depth,0.410459041595459,219.2,93.4,5
68,12,depth,0.4189927101135254,200.8,90.2,5
68,13,depth,0.38008990287780764,176.8,91.4,5
68,14,depth,0.42212300300598143,249.4,94.0,5
68,15,depth,0.42746148109436033,175.0,88.6,5
68,16,depth,0.4083690166473389,181.6,91.0,5
68,17,depth,0.44373335838317873,189.8,90.8,5
68,18,depth,0.46639418601989746,205.8,92.0,5
68,19,depth,0.4737403869628906,219.8,90.2,5
68,20,depth,0.48905720710754397,198.8,92.6,5
68,21,depth,0.5098153114318847,163.4,91.2,5
68,22,depth,0.495258092880249,209.6,90.2,5
68,23,depth,0.5232899188995361,204.6,92.6,5
68,24,depth,0.5389482975006104,185.4,92.0,5
68,25,depth,0.5831884384155274,216.8,93.6,5
68,27,depth,0.639259147644043,192.2,91.4,5
68,28,depth,0.6035991668701172,190.8,92.4,5
68,29,depth,0.6629085063934326,199.8,89.6,5
68,31,depth,0.6650018692016602,178.2,88.4,5
68,32,depth,0.732419204711914,223.8,93.2,5
68,34,depth,0.7393643379211425,177.6,89.6,5
68,36,depth,0.7980331897735595,196.8,90.6,5
68,38,depth,0.7979233741760254,192.2,86.8,5
68,39,depth,0.8230172157287597,158.6,89.4,5
68,41,depth,0.8786042690277099,190.0,89.2,5
68,43,depth,0.9440186500549317,212.0,91.4,5
68,46,depth,1.0747124671936035,196.4,91.0,5
68,48,depth,1.1679457664489745,211.6,93.0,5
68,50,depth,1.0806159496307373,194.2,91.2,5
68,53,depth,1.2051594734191895,212.8,90.4,5
68,56,depth,1.1231386184692382,147.4,89.8,5
68,58,depth,1.289361572265625,189.6,91.4,5
68,61,depth,1.3762917041778564,214.4,91.6,5
68,64,depth,1.407435989379883,229.2,91.8,5
68,68,depth,1.3603436470031738,189.6,89.2,5
68,71,depth,1.428826904296875,188.6,91.6,5
68,75,depth,1.533849287033081,180.4,88.6,5
68,78,depth,1.7413684368133544,219.6,89.4,5
68,82,depth,1.6485225200653075,195.2,93.6,5
68,86,depth,1.5321016311645508,185.6,90.8,5
68,91,depth,1.460028600692749,196.8,96.2,5
68,95,depth,1.3762425899505615,215.4,87.8,5
68,100,depth,1.2422097682952882,165.4,87.4,5
68,105,depth,1.5584110260009765,201.8,92.0,5
68,110,depth,1.9681429862976074,224.0,90.2,5
68,116,depth,1.9441189765930176,191.6,89.2,5
68,122,depth,1.6614974021911622,155.4,89.8,5
68,128,depth,2.1410666942596435,193.8,90.6,5
68,134,depth,2.1511894702911376,173.2,92.2,5
68,141,depth,2.628907632827759,195.2,92.2,5
68,148,depth,2.478206968307495,159.4,89.2,5
68,155,depth,3.2290835857391356,212.6,95.6,5
68,163,depth,3.3384225368499756,198.6,89.4,5
68,171,depth,3.1020263671875,165.2,91.0,5
68,180,depth,3.417732763290405,178.2,88.2,5
68,189,depth,3.679890203475952,196.0,92.8,5
68,199,depth,3.3784252643585204,202.8,90.2,5
68,209,depth,3.303910970687866,214.0,89.0,5
68,219,depth,2.9216994285583495,155.8,87.6,5
68,230,depth,3.4876927375793456,188.6,92.6,5
68,242,depth,3.330910587310791,186.6,91.8,5
68,254,depth,3.5857309341430663,192.0,88.4,5
68,266,depth,4.007601404190064,216.2,90.2,5
68,280,depth,4.662461853027343,232.8,90.6,5
68,294,depth,4.1072667121887205,166.8,87.6,5
68,309,depth,4.4237181663513185,190.6,92.8,5
68,324,depth,4.550676870346069,184.8,88.4,5
68,340,depth,4.877062845230102,175.6,89.4,5
68,357,depth,5.6489208221435545,196.8,89.2,5
68,375,depth,5.738301467895508,206.0,90.2,5
68,394,depth,5.988220357894898,191.4,91.0,5
68,414,depth,6.214058685302734,177.2,92.2,5
68,435,depth,6.48368010520935,202.2,92.6,5
68,457,depth,7.17367525100708,187.8,89.0,5
68,480,depth,7.6896192073822025,192.0,90.6,5
68,504,depth,7.4848634719848635,208.8,93.0,5
68,529,depth,8.069131183624268,200.0,90.8,5
68,555,depth,8.021419191360474,177.6,91.2,5
68,583,depth,9.293071794509888,212.2,89.4,5
68,613,depth,9.264322471618652,194.8,92.0,5
68,643,depth,9.968593406677247,181.6,89.2,5
68,676,depth,10.482145977020263,219.0,92.2,5
68,710,depth,10.22935347557068,172.4,90.0,5
68,745,depth,11.535196018218993,203.8,95.2,5
68,783,depth,10.702480745315551,181.2,96.2,5
68,822,depth,8.34932599067688,201.0,90.4,5
68,863,depth,6.732696390151977,189.8,87.6,5
68,907,depth,9.450758409500121,185.8,89.0,5
68,952,depth,12.038412809371948,183.8,90.4,5
68,1000,depth,14.689048862457275,192.8,88.2,5
88,1,depth,0.31090455055236815,298.2,116.0,5
88,2,depth,0.2774176597595215,298.6,115.0,5
88,3,depth,0.28200201988220214,254.4,113.8,5
88,4,depth,0.29883060455322263,322.4,117.2,5
88,5,depth,0.34934253692626954,292.4,118.4,5
88,6,depth,0.32384586334228516,283.8,118.8,5
88,7,depth,0.3646510601043701,280.2,115.0,5
88,8,depth,0.37436423301696775,314.6,114.2,5
88,9,depth,0.3805405616760254,316.6,116.2,5
88,10,depth,0.39615721702575685,262.4,117.6,5
88,11,depth,0.42496891021728517,273.8,115.4,5
88,12,depth,0.4167031764984131,282.2,115.4,5
88,13,depth,0.44122824668884275,247.6,113.8,5
88,14,depth,0.4379209041595459,237.8,119.0,5
88,15,depth,0.4375771522521973,279.4,117.2,5
88,16,depth,0.4888911724090576,259.8,116.2,5
88,17,depth,0.527786111831665,261.6,117.6,5
88,18,depth,0.506532859802246,292.6,117.2,5
88,19,depth,0.506483793258667,255.4,113.2,5
88,20,depth,0.5175561904907227,249.8,116.2,5
88,21,depth,0.5280947685241699,234.0,117.2,5
88,22,depth,0.5494316577911377,278.8,116.6,5
88,23,depth,0.5694438457489014,220.8,113.8,5
88,24,depth,0.6827417373657226,294.4,118.8,5
88,25,depth,0.674442720413208,267.4,118.0,5
88,27,depth,0.7607099533081054,292.2,117.8,5
88,28,depth,0.7176268100738525,257.4,121.6,5
88,29,depth,0.6823636054992676,285.0,118.6,5
88,31,depth,0.7323839664459229,261.2,118.4,5
88,32,depth,0.7726751327514648,276.2,116.8,5
88,34,depth,0.8906906604766845,279.0,116.4,5
88,36,depth,0.953815221786499,291.6,114.0,5
88,38,depth,0.9293020248413086,304.4,118.8,5
88,39,depth,0.8171416282653808,216.8,116.4,5
88,41,depth,0.9358798027038574,291.6,116.4,5
88,43,depth,1.0169551849365235,279.8,118.4,5
88,46,depth,1.0786532402038573,243.0,116.8,5
88,48,depth,1.076585865020752,284.6,119.2,5
88,50,depth,1.1998151779174804,263.2,118.6,5
88,53,depth,1.2242733001708985,266.0,116.6,5
88,56,depth,1.3384239673614502,268.4,114.8,5
88,58,depth,1.4026134490966797,307.4,116.6,5
88,61,depth,1.4483055114746093,258.2,118.2,5
88,64,depth,1.4405500411987304,235.8,116.2,5
88,68,depth,1.70168080329895,290.2,119.4,5
88,71,depth,1.5093932151794434,263.8,110.6,5
88,75,depth,1.716130781173706,271.6,117.8,5
88,78,depth,1.8380871772766114,284.2,114.2,5
88,82,depth,1.8474598407745362,273.8,115.8,5
88,86,depth,2.1216211795806883,306.0,120.6,5
88,91,depth,2.1867350578308105,280.8,113.2,5
88,95,depth,2.2076679706573485,283.2,116.0,5
88,100,depth,2.189698266983032,279.0,118.6,5
88,105,depth,2.456712341308594,257.8,114.2,5
88,110,depth,2.352995729446411,251.8,118.6,5
88,116,depth,2.6884851932525633,333.0,114.0,5
88,122,depth,2.841746950149536,281.6,115.4,5
88,128,depth,2.847577142715454,282.8,115.6,5
88,134,depth,2.881654977798462,284.8,119.0,5
88,141,depth,3.0175222873687746,263.6,118.4,5
88,148,depth,2.9642549991607665,225.0,117.6,5
88,155,depth,3.4494606494903564,269.4,115.2,5
88,163,depth,3.4213863372802735,247.2,115.2,5
88,171,depth,3.711107349395752,239.8,116.2,5
88,180,depth,3.8582072257995605,258.2,123.6,5
88,189,depth,4.206631708145141,259.4,115.4,5
88,199,depth,4.6180673122406,244.4,115.6,5
88,209,depth,4.707498979568482,266.8,118.4,5
88,219,depth,4.793588781356812,279.6,117.6,5
88,230,depth,4.722250938415527,252.6,117.8,5
88,242,depth,4.813631439208985,237.8,117.6,5
88,254,depth,5.110410404205322,243.2,119.2,5
88,266,depth,5.874856805801391,259.0,117.0,5
88,280,depth,6.708120203018188,308.6,118.8,5
88,294,depth,6.1621997356414795,229.2,118.2,5
88,309,depth,6.30194787979126,261.2,116.0,5
88,324,depth,6.4134228229522705,220.0,113.4,5
88,340,depth,8.169439506530761,333.6,114.2,5
88,357,depth,7.190178394317627,243.6,120.2,5
88,375,depth,6.716986513137817,224.8,117.0,5
88,394,depth,7.584122896194458,215.2,118.8,5
88,414,depth,8.980953550338745,245.4,118.0,5
88,435,depth,8.525651693344116,237.2,117.2,5
88,457,depth,10.340829706192016,296.2,113.2,5
88,480,depth,9.85784478187561,235.4,113.4,5
88,504,depth,9.41368818283081,270.6,117.0,5
88,529,depth,8.20972661972046,272.2,119.6,5
88,555,depth,13.823349523544312,282.4,114.0,5
88,583,depth,12.50752763748169,256.0,118.0,5
88,613,depth,11.531424427032471,221.6,118.0,5
88,643,depth,12.892044019699096,232.2,115.4,5
88,676,depth,15.261509943008424,273.0,112.6,5
88,710,depth,15.883019828796387,254.6,115.2,5
88,745,depth,16.06266345977783,289.2,116.6,5
88,783,depth,16.228496170043947,255.8,117.8,5
88,822,depth,17.308412933349608,258.4,115.8,5
88,863,depth,18.05785059928894,227.6,115.6,5
88,907,depth,18.269537925720215,212.8,113.0,5
88,952,depth,22.95206732749939,254.8,114.6,5
88,1000,depth,22.034872198104857,234.8,117.2,5
107,1,depth,0.42751364707946776,351.4,135.6,5
107,2,depth,0.32103281021118163,382.6,143.8,5
107,3,depth,0.3832089900970459,345.0,141.8,5
107,4,depth,0.3878152370452881,376.4,141.4,5
107,5,depth,0.4379137992858887,362.4,141.4,5
107,6,depth,0.46044025421142576,355.8,145.4,5
107,7,depth,0.5094482421875,295.8,139.6,5
107,8,depth,0.4893058776855469,335.2,140.2,5
107,9,depth,0.5517616271972656,356.4,142.2,5
107,10,depth,0.6168038845062256,342.6,143.0,5
107,11,depth,0.5461807727813721,310.8,138.8,5
107,12,depth,0.6262793064117431,382.2,141.4,5
107,13,depth,0.6795997619628906,375.0,138.6,5
107,14,depth,0.6601008415222168,359.6,142.2,5
107,15,depth,0.6770419597625732,361.4,139.4,5
107,16,depth,0.7165261745452881,387.0,141.4,5
107,17,depth,0.7716608047485352,328.6,135.0,5
107,18,depth,0.711924695968628,280.6,141.8,5
107,19,depth,0.8398362636566162,365.0,142.8,5
107,20,depth,0.9573845386505127,317.8,144.0,5
107,21,depth,0.8616129875183105,319.8,142.8,5
107,22,depth,0.9322890758514404,353.8,140.6,5
107,23,depth,0.9580977439880372,351.0,142.4,5
107,24,depth,1.0381182193756104,401.6,141.8,5
107,25,depth,0.9084682941436768,301.6,141.4,5
107,27,depth,0.9990729808807373,308.4,137.8,5
107,28,depth,0.9356226921081543,306.2,139.2,5
107,29,depth,0.91416015625,338.0,139.4,5
107,31,depth,0.9860719203948974,315.8,144.0,5
107,32,depth,1.1678247451782227,368.6,143.8,5
107,34,depth,1.0952606201171875,331.4,141.2,5
107,36,depth,1.0510877609252929,274.6,144.4,5
107,38,depth,1.1504832744598388,303.4,140.6,5
107,39,depth,1.2459806442260741,342.8,141.8,5
107,41,depth,1.324658250808716,323.4,138.2,5
107,43,depth,1.4019604206085206,344.6,139.4,5
107,46,depth,1.454862642288208,296.4,141.4,5
107,48,depth,1.5134419441223144,299.8,136.2,5
