,depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
266,301,1065,0.12553000450134277,18.79,34.53,0.01042,0,1,basic
267,226,786,0.09294700622558594,24.3,34.24,0.01242,0,1,basic
268,367,1239,0.15477705001831055,14.44,80.36,0.01402,0,1,basic
269,375,1275,0.12407422065734863,12.09,27.74,0.009169,0,1,basic
270,185,588,0.1132822036743164,15.69,40.99,0.02158,0,1,basic
271,152,399,0.11528587341308594,13.58,21.25,0.0107,0,1,basic
272,334,1071,0.1239633560180664,19.37,48.95,0.005923,0,1,basic
273,244,780,0.10722994804382324,17.83,73.31,0.0007211,0,1,basic
274,111,156,0.02196192741394043,21.1,16.29,0.003311,0,1,basic
275,176,174,0.1337437629699707,13.75,22.19,0.02379,0,1,basic
276,398,1509,0.19117498397827148,25.5,36.64,0.02549,0,1,basic
277,229,570,0.15467500686645508,27.67,69.16,0.01963,0,1,basic
278,154,411,0.16774606704711914,18.87,14.23,0.01696,0,1,basic
279,69,126,0.09985518455505371,16.62,23.14,0.01423,0,1,basic
280,176,312,0.18043923377990723,22.45,57.45,0.01009,0,1,basic
281,201,639,0.0907430648803711,20.43,39.97,0.007474,0,1,basic
282,156,456,0.06498193740844727,20.91,26.19,0.004221,0,1,basic
283,242,951,0.13066577911376953,56.19,45.05,0.01396,0,1,basic
284,261,909,0.1608438491821289,18.93,12.62,0.01675,0,1,basic
285,333,1314,0.14385008811950684,33.57,54.6,0.01348,0,1,basic
286,365,1239,0.09596705436706543,7.361,38.91,0.01483,0,1,basic
287,127,156,0.08035993576049805,10.01,14.45,0.01516,0,1,basic
288,349,1161,0.1252439022064209,23.92,50.51,0.01915,0,1,basic
289,360,1371,0.14912819862365723,53.11,132.6,0.0153,0,1,basic
290,71,114,0.09002685546875,5.068,4.437,0.01585,0,1,basic
291,116,291,0.06890702247619629,31.52,55.49,0.02851,0,1,basic
292,239,639,0.09083819389343262,18.2,29.73,0.007818,0,1,basic
293,163,426,0.047278642654418945,7.854,22.98,0.002906,0,1,basic
294,180,621,0.059101104736328125,19.78,33.03,0.007011,0,1,basic
295,251,798,0.1612391471862793,22.78,12.97,0.00929,0,1,basic
296,360,1134,0.15518903732299805,16.83,9.605,0.01591,0,1,basic
297,298,855,0.19826722145080566,23.31,57.04,0.02226,0,1,basic
298,128,159,0.10445785522460938,17.38,31.2,0.01496,0,1,basic
299,199,381,0.14200592041015625,17.1,60.19,0.01241,0,1,basic
300,225,615,0.17124509811401367,24.33,29.92,0.01052,0,1,basic
301,145,375,0.1441490650177002,21.3,18.55,0.007318,0,1,basic
302,158,534,0.14727187156677246,35.22,32.41,0.01427,0,1,basic
303,204,393,0.1545720100402832,11.32,18.78,0.01622,0,1,basic
304,99,132,0.11772584915161133,29.37,21.88,0.01614,0,1,basic
305,336,1176,0.15554594993591309,25.35,74.91,0.01405,0,1,basic
306,106,372,0.06742596626281738,17.38,16.35,0.007475,0,1,basic
307,161,540,0.1275157928466797,14.33,17.17,0.02276,0,1,basic
308,87,162,0.04479694366455078,8.631,16.22,0.003172,0,1,basic
309,146,360,0.10266923904418945,10.74,18.19,0.01545,0,1,basic
310,227,582,0.12494111061096191,47.69,76.91,0.01083,0,1,basic
311,226,798,0.08145785331726074,8.17,76.79,0.008382,0,1,basic
312,249,870,0.09525036811828613,27.83,82.55,0.008147,0,1,basic
313,322,1170,0.1138160228729248,37.6,78.76,0.01569,0,1,basic
314,362,1377,0.14543795585632324,43.83,81.73,0.01349,0,1,basic
315,238,792,0.06548619270324707,9.823,24.83,0.007449,0,1,basic
316,265,984,0.09370088577270508,18.01,37.37,0.006101,0,1,basic
317,309,1134,0.09314107894897461,41.79,66.32,0.02516,0,1,basic
318,279,1098,0.14597821235656738,41.35,138.2,0.01205,0,1,basic
319,144,435,0.1296401023864746,21.26,34.16,0.01602,0,1,basic
320,236,648,0.12329506874084473,14.7,37.53,0.008953,0,1,basic
321,145,387,0.07020187377929688,20.55,46.54,0.006358,0,1,basic
322,204,726,0.1045839786529541,24.55,18.31,0.01029,0,1,basic
323,82,150,0.04290604591369629,10.62,19.83,0.001721,0,1,basic
324,386,1203,0.18457508087158203,33.66,69.33,0.0183,0,1,basic
325,186,441,0.19162487983703613,10.06,33.51,0.02719,0,1,basic
326,144,147,0.12331008911132812,11.88,10.17,0.02261,0,1,basic
327,184,363,0.1507420539855957,12.03,37.49,0.01943,0,1,basic
328,231,666,0.12291932106018066,11.99,26.95,0.01572,0,1,basic
329,140,186,0.1483161449432373,14.94,30.52,0.02033,0,1,basic
330,170,348,0.14667606353759766,13.83,39.49,0.01489,0,1,basic
331,213,555,0.13693594932556152,20.98,29.88,0.03634,0,1,basic
332,270,843,0.1419520378112793,23.67,49.59,0.01533,0,1,basic
333,262,825,0.2166738510131836,11.86,55.05,0.03222,0,1,basic
334,304,963,0.15245294570922852,49.54,70.83,0.02372,0,1,basic
335,136,342,0.038938283920288086,13.09,20.93,0.01517,0,1,basic
336,173,624,0.06237673759460449,28.37,58.06,0.007948,0,1,basic
337,87,144,0.08515214920043945,9.782,13.75,0.01657,0,1,basic
338,154,429,0.08293700218200684,23.7,40.39,0.01065,0,1,basic
339,214,633,0.09658384323120117,17.29,52.95,0.01172,0,1,basic
