depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
24,27,0.07512402534484863,4.123,3.674,0.002908,0,5,2.9,sabre_025_crit,sabre_layout,1
10,16,0.11898589134216309,2.165,1.299,0.0224,0,5,2.9,sabre_025_crit,sabre_layout,1
2,2,0.05356884002685547,0.0,0.0,0.0007173,0,5,2.9,sabre_025_crit,sabre_layout,1
3,0,0.05428194999694824,0.0,0.0,0.001019,0,5,2.9,sabre_025_crit,sabre_layout,1
9,9,0.057891845703125,1.299,1.299,0.001952,0,5,2.9,sabre_025_crit,sabre_layout,1
17,17,0.06226491928100586,1.299,1.299,0.02298,0,5,2.9,sabre_025_crit,sabre_layout,1
4,4,0.0587158203125,0.0,0.0,0.001747,0,5,2.9,sabre_025_crit,sabre_layout,1
9,9,0.05903482437133789,2.598,2.598,0.00136,0,5,2.9,sabre_025_crit,sabre_layout,1
4,7,0.068817138671875,1.225,1.299,0.00128,0,5,2.9,sabre_025_crit,sabre_layout,1
63,105,0.1724841594696045,0.0,3.897,0.03255,0,5,2.9,sabre_025_crit,sabre_layout,1
63,105,0.16712021827697754,0.0,3.897,0.01636,0,5,2.9,sabre_025_crit,sabre_layout,1
38,409,2.809252977371216,9.731,33.36,0.1152,0,5,2.9,sabre_025_crit,sabre_layout,1
21,128,0.478759765625,6.534,4.743,0.02636,0,5,2.9,sabre_025_crit,sabre_layout,1
89,242,0.268355131149292,4.387,23.47,0.01849,0,5,2.9,sabre_025_crit,sabre_layout,1
41,689,6.645233869552612,10.35,34.43,0.27,0,5,2.9,sabre_025_crit,sabre_layout,1
30,232,1.1804428100585938,2.046,12.97,0.1011,0,5,2.9,sabre_025_crit,sabre_layout,1
13,138,0.7203800678253174,7.595,26.54,0.03524,0,5,2.9,sabre_025_crit,sabre_layout,1
52,67,0.10453200340270996,4.093,14.91,0.02523,0,5,2.9,sabre_025_crit,sabre_layout,1
78,123,0.1804790496826172,0.0,3.674,0.008253,0,5,2.9,sabre_025_crit,sabre_layout,1
20,22,0.06429076194763184,3.897,3.674,0.0001895,0,5,2.9,sabre_025_crit,sabre_layout,1
114,162,0.2131040096282959,12.34,8.584,0.02635,0,5,2.9,sabre_025_crit,sabre_layout,1
96,118,0.1676042079925537,12.18,26.96,0.005721,0,5,2.9,sabre_025_crit,sabre_layout,1
70,102,0.16872715950012207,12.05,15.95,0.01926,0,5,2.9,sabre_025_crit,sabre_layout,1
81,123,0.14562106132507324,3.391,8.078,0.003317,0,5,2.9,sabre_025_crit,sabre_layout,1
10,10,0.06773114204406738,0.0,0.0,0.001067,0,5,2.9,sabre_025_crit,sabre_layout,1
103,166,0.30322694778442383,0.5,2.121,0.01529,0,5,2.9,sabre_025_crit,sabre_layout,1
59,102,0.12994980812072754,13.16,19.94,0.006662,0,5,2.9,sabre_025_crit,sabre_layout,1
103,166,0.300098180770874,0.5,2.121,0.01703,0,5,2.9,sabre_025_crit,sabre_layout,1
61,76,0.19729995727539062,7.918,14.6,0.02469,0,5,2.9,sabre_025_crit,sabre_layout,1
36,56,0.14789700508117676,9.391,13.48,0.007728,0,5,2.9,sabre_025_crit,sabre_layout,1
271,499,0.6101000308990479,43.91,56.06,0.02585,0,5,2.9,sabre_025_crit,sabre_layout,1
50,60,0.07119178771972656,1.581,2.487,0.00102,0,5,2.9,sabre_025_crit,sabre_layout,1
55,66,0.10337615013122559,3.345,3.674,0.0274,0,5,2.9,sabre_025_crit,sabre_layout,1
7,9,0.11168789863586426,0.0,0.0,0.001985,0,5,2.9,sabre_025_crit,sabre_layout,1
10,4,0.062188148498535156,0.0,0.0,0.0002147,0,5,2.9,sabre_025_crit,sabre_layout,1
20,8,0.06893801689147949,0.0,0.0,0.02151,0,5,2.9,sabre_025_crit,sabre_layout,1
12,16,0.072174072265625,3.897,4.975,0.001989,0,5,2.9,sabre_025_crit,sabre_layout,1
168,270,0.8849048614501953,0.433,10.06,0.0365,0,5,2.9,sabre_025_crit,sabre_layout,1
154,244,0.2246842384338379,12.79,27.61,0.003324,0,5,2.9,sabre_025_crit,sabre_layout,1
111,183,0.2589898109436035,34.83,42.0,0.005698,0,5,2.9,sabre_025_crit,sabre_layout,1
72,75,0.13325905799865723,7.12,5.408,0.02207,0,5,2.9,sabre_025_crit,sabre_layout,1
301,854,0.7457900047302246,52.02,71.32,0.01371,0,5,2.9,sabre_025_crit,sabre_layout,1
170,267,0.3754570484161377,20.9,37.53,0.001833,0,5,2.9,sabre_025_crit,sabre_layout,1
186,533,0.6174309253692627,15.64,16.57,0.03185,0,5,2.9,sabre_025_crit,sabre_layout,1
171,339,0.23932790756225586,15.11,11.3,0.01104,0,5,2.9,sabre_025_crit,sabre_layout,1
38,30,0.13869500160217285,0.0,0.0,0.02341,0,5,2.9,sabre_025_crit,sabre_layout,1
270,600,0.8872649669647217,36.91,30.04,0.06189,0,5,2.9,sabre_025_crit,sabre_layout,1
208,334,1.1699378490447998,2.598,10.69,0.1723,0,5,2.9,sabre_025_crit,sabre_layout,1
72,112,0.18520712852478027,28.73,35.65,0.03907,0,5,2.9,sabre_025_crit,sabre_layout,1
483,780,0.8780672550201416,87.53,140.8,0.03374,0,5,2.9,sabre_025_crit,sabre_layout,1
621,840,0.756026029586792,41.76,75.43,0.02835,0,5,2.9,sabre_025_crit,sabre_layout,1
290,430,0.4205179214477539,18.67,17.15,0.02582,0,5,2.9,sabre_025_crit,sabre_layout,1
121,250,0.3089280128479004,22.28,25.32,0.01019,0,5,2.9,sabre_025_crit,sabre_layout,1
32,46,0.09280991554260254,7.794,7.794,0.02689,0,5,2.9,sabre_025_crit,sabre_layout,1
317,929,1.07700514793396,27.4,101.8,0.04655,0,5,2.9,sabre_025_crit,sabre_layout,1
288,492,2.3492698669433594,1.732,6.833,0.1707,0,5,2.9,sabre_025_crit,sabre_layout,1
331,577,0.40119099617004395,30.24,28.02,0.01417,0,5,2.9,sabre_025_crit,sabre_layout,1
20,90,0.3468971252441406,16.96,25.85,0.007639,0,5,2.9,sabre_025_crit,sabre_layout,1
655,1470,1.850473165512085,39.02,75.1,0.3002,0,5,2.9,sabre_025_crit,sabre_layout,1
168,346,0.4694349765777588,40.73,55.2,0.02838,0,5,2.9,sabre_025_crit,sabre_layout,1
66,70,0.10735607147216797,10.52,13.81,0.004646,0,5,2.9,sabre_025_crit,sabre_layout,1
598,1601,6.385829925537109,70.64,96.99,0.3775,0,5,2.9,sabre_025_crit,sabre_layout,1
439,674,0.47687697410583496,27.14,87.71,0.02161,0,5,2.9,sabre_025_crit,sabre_layout,1
222,251,0.592036247253418,16.15,37.13,0.01892,0,5,2.9,sabre_025_crit,sabre_layout,1
69,114,0.26883792877197266,6.364,3.897,0.02416,0,5,2.9,sabre_025_crit,sabre_layout,1
911,1569,0.9870078563690186,17.2,65.97,0.01095,0,5,2.9,sabre_025_crit,sabre_layout,1
1238,3254,50.95034909248352,26.98,203.6,1.566,0,5,2.9,sabre_025_crit,sabre_layout,1
350,1158,1.2862062454223633,22.62,87.4,0.05249,0,5,2.9,sabre_025_crit,sabre_layout,1
87,88,0.2062053680419922,0.0,0.0,0.02611,0,5,2.9,sabre_025_crit,sabre_layout,1
602,1098,1.1252820491790771,38.73,127.3,0.03653,0,5,2.9,sabre_025_crit,sabre_layout,1
42,42,0.14728879928588867,0.0,0.0,0.003352,0,5,2.9,sabre_025_crit,sabre_layout,1
69,252,0.6633520126342773,18.67,5.761,0.03737,0,5,2.9,sabre_025_crit,sabre_layout,1
527,703,2.030768871307373,14.01,22.2,0.05372,0,5,2.9,sabre_025_crit,sabre_layout,1
2355,4249,6.191900730133057,78.82,111.2,0.03088,0,5,2.9,sabre_025_crit,sabre_layout,1
1073,2034,1.928189992904663,176.5,298.0,0.05781,0,5,2.9,sabre_025_crit,sabre_layout,1
5921,11175,59.206560134887695,201.3,573.5,2.354,0,5,2.9,sabre_025_crit,sabre_layout,1
289,346,0.5169539451599121,20.62,32.55,0.04956,0,5,2.9,sabre_025_crit,sabre_layout,1
