depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
21,187,0.5826859474182129,5.523,27.21,0.02316,0,5,1.7,sabre_025_crit,sabre_layout,1
21,162,0.3414337635040283,7.395,15.79,0.03696,0,5,1.7,sabre_025_crit,sabre_layout,1
52,67,0.08825397491455078,4.093,14.91,0.01313,0,5,1.7,sabre_025_crit,sabre_layout,1
78,123,0.09230995178222656,0.0,2.121,0.005096,0,5,1.7,sabre_025_crit,sabre_layout,1
20,22,0.03237104415893555,3.897,3.674,0.0004568,0,5,1.7,sabre_025_crit,sabre_layout,1
124,183,0.11040306091308594,4.61,4.437,0.003438,0,5,1.7,sabre_025_crit,sabre_layout,1
96,118,0.07610511779785156,12.18,26.96,0.002985,0,5,1.7,sabre_025_crit,sabre_layout,1
70,102,0.08423399925231934,12.05,15.95,0.01386,0,5,1.7,sabre_025_crit,sabre_layout,1
81,123,0.07716703414916992,3.391,8.078,0.002579,0,5,1.7,sabre_025_crit,sabre_layout,1
10,10,0.03493189811706543,0.0,0.0,0.0008599,0,5,1.7,sabre_025_crit,sabre_layout,1
104,169,0.15850281715393066,2.5,1.299,0.02123,0,5,1.7,sabre_025_crit,sabre_layout,1
59,102,0.06586480140686035,13.16,19.94,0.003461,0,5,1.7,sabre_025_crit,sabre_layout,1
104,169,0.15788817405700684,2.5,1.299,0.005563,0,5,1.7,sabre_025_crit,sabre_layout,1
61,76,0.06861209869384766,7.918,14.6,0.01779,0,5,1.7,sabre_025_crit,sabre_layout,1
36,56,0.06456899642944336,16.02,23.38,0.003589,0,5,1.7,sabre_025_crit,sabre_layout,1
290,544,0.2821621894836426,42.26,38.21,0.01397,0,5,1.7,sabre_025_crit,sabre_layout,1
50,60,0.03614687919616699,1.581,2.487,0.0005423,0,5,1.7,sabre_025_crit,sabre_layout,1
57,60,0.05173683166503906,2.693,5.356,0.01553,0,5,1.7,sabre_025_crit,sabre_layout,1
7,9,0.05573296546936035,0.0,0.0,0.0008359,0,5,1.7,sabre_025_crit,sabre_layout,1
10,4,0.03186297416687012,0.0,0.0,0.0002269,0,5,1.7,sabre_025_crit,sabre_layout,1
20,8,0.03494095802307129,0.0,0.0,0.01877,0,5,1.7,sabre_025_crit,sabre_layout,1
12,16,0.036216020584106445,3.897,4.975,0.0002926,0,5,1.7,sabre_025_crit,sabre_layout,1
168,276,0.3734397888183594,2.598,6.538,0.04049,0,5,1.7,sabre_025_crit,sabre_layout,1
154,244,0.10931611061096191,12.79,27.61,0.01718,0,5,1.7,sabre_025_crit,sabre_layout,1
125,219,0.13252687454223633,13.91,20.83,0.003028,0,5,1.7,sabre_025_crit,sabre_layout,1
72,75,0.06703996658325195,7.12,5.408,0.01636,0,5,1.7,sabre_025_crit,sabre_layout,1
275,719,0.35204410552978516,22.5,30.7,0.01355,0,5,1.7,sabre_025_crit,sabre_layout,1
170,267,0.22503972053527832,20.9,37.53,0.01673,0,5,1.7,sabre_025_crit,sabre_layout,1
137,437,0.31069374084472656,26.32,25.66,0.01103,0,5,1.7,sabre_025_crit,sabre_layout,1
171,339,0.127824068069458,15.11,11.3,0.003887,0,5,1.7,sabre_025_crit,sabre_layout,1
38,30,0.04264187812805176,0.0,0.0,0.01783,0,5,1.7,sabre_025_crit,sabre_layout,1
249,582,0.4578719139099121,18.07,24.09,0.01763,0,5,1.7,sabre_025_crit,sabre_layout,1
208,334,0.58880615234375,1.732,5.356,0.08226,0,5,1.7,sabre_025_crit,sabre_layout,1
72,112,0.14130115509033203,14.86,15.59,0.01805,0,5,1.7,sabre_025_crit,sabre_layout,1
499,867,0.42954087257385254,17.74,39.93,0.01103,0,5,1.7,sabre_025_crit,sabre_layout,1
586,783,0.3820767402648926,40.59,74.31,0.01754,0,5,1.7,sabre_025_crit,sabre_layout,1
281,406,0.1913149356842041,22.43,25.75,0.01037,0,5,1.7,sabre_025_crit,sabre_layout,1
110,217,0.14022111892700195,32.32,45.17,0.01028,0,5,1.7,sabre_025_crit,sabre_layout,1
32,46,0.047575950622558594,7.794,7.794,0.002238,0,5,1.7,sabre_025_crit,sabre_layout,1
291,890,0.47609496116638184,19.11,64.74,0.07194,0,5,1.7,sabre_025_crit,sabre_layout,1
288,486,1.2429630756378174,2.0,7.758,0.04786,0,5,1.7,sabre_025_crit,sabre_layout,1
331,577,0.19505786895751953,30.24,28.02,0.01617,0,5,1.7,sabre_025_crit,sabre_layout,1
20,90,0.1715860366821289,22.69,19.09,0.01585,0,5,1.7,sabre_025_crit,sabre_layout,1
600,1482,0.8556506633758545,43.28,139.1,0.1091,0,5,1.7,sabre_025_crit,sabre_layout,1
217,409,0.21464991569519043,11.73,31.25,0.009469,0,5,1.7,sabre_025_crit,sabre_layout,1
66,70,0.055657148361206055,10.52,13.81,0.01992,0,5,1.7,sabre_025_crit,sabre_layout,1
572,1514,2.640427827835083,61.37,150.2,0.1566,0,5,1.7,sabre_025_crit,sabre_layout,1
439,674,0.24640297889709473,27.14,87.71,0.02789,0,5,1.7,sabre_025_crit,sabre_layout,1
222,251,0.35445618629455566,16.15,37.13,0.0244,0,5,1.7,sabre_025_crit,sabre_layout,1
69,87,0.10182976722717285,8.617,14.23,0.003476,0,5,1.7,sabre_025_crit,sabre_layout,1
911,1569,0.4603428840637207,17.2,65.97,0.03188,0,5,1.7,sabre_025_crit,sabre_layout,1
1070,3152,15.179900884628296,132.8,369.2,1.235,0,5,1.7,sabre_025_crit,sabre_layout,1
365,1074,0.6378757953643799,30.85,49.04,0.01939,0,5,1.7,sabre_025_crit,sabre_layout,1
87,88,0.07057571411132812,0.0,0.0,0.00144,0,5,1.7,sabre_025_crit,sabre_layout,1
577,924,0.5285930633544922,63.03,148.7,0.03678,0,5,1.7,sabre_025_crit,sabre_layout,1
42,42,0.06933188438415527,0.0,0.0,0.0006112,0,5,1.7,sabre_025_crit,sabre_layout,1
69,252,0.2764909267425537,27.77,8.318,0.02396,0,5,1.7,sabre_025_crit,sabre_layout,1
527,703,0.9361588954925537,14.01,22.2,0.02378,0,5,1.7,sabre_025_crit,sabre_layout,1
2341,4150,2.827103853225708,80.69,129.3,0.05608,0,5,1.7,sabre_025_crit,sabre_layout,1
1117,2100,0.957186222076416,70.26,176.3,0.0191,0,5,1.7,sabre_025_crit,sabre_layout,1
5812,11118,18.9899959564209,90.71,503.1,0.9964,0,5,1.7,sabre_025_crit,sabre_layout,1
291,343,0.2346961498260498,11.72,7.462,0.01711,0,5,1.7,sabre_025_crit,sabre_layout,1
