depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
63,105,0.0788412094116211,0.0,3.897,0.007125,0,5,2.1,sabre_025_crit,sabre_layout,1
63,105,0.11310005187988281,0.0,3.897,0.02138,0,5,2.1,sabre_025_crit,sabre_layout,1
38,409,1.3358588218688965,9.731,33.36,0.07802,0,5,2.1,sabre_025_crit,sabre_layout,1
21,128,0.27314209938049316,6.534,4.743,0.02378,0,5,2.1,sabre_025_crit,sabre_layout,1
89,242,0.11750030517578125,4.387,23.47,0.02448,0,5,2.1,sabre_025_crit,sabre_layout,1
41,689,3.208967924118042,10.35,34.43,1.383,0,5,2.1,sabre_025_crit,sabre_layout,1
30,232,0.543632984161377,2.046,12.97,0.2803,0,5,2.1,sabre_025_crit,sabre_layout,1
13,138,0.3909568786621094,7.595,26.54,0.01346,0,5,2.1,sabre_025_crit,sabre_layout,1
52,67,0.05237603187561035,4.093,14.91,0.002659,0,5,2.1,sabre_025_crit,sabre_layout,1
78,123,0.09235811233520508,0.0,3.674,0.005167,0,5,2.1,sabre_025_crit,sabre_layout,1
20,22,0.03291606903076172,3.897,3.674,0.0004885,0,5,2.1,sabre_025_crit,sabre_layout,1
114,162,0.10836100578308105,12.34,8.584,0.004743,0,5,2.1,sabre_025_crit,sabre_layout,1
96,118,0.0793149471282959,12.18,26.96,0.0137,0,5,2.1,sabre_025_crit,sabre_layout,1
70,102,0.0839543342590332,12.05,15.95,0.002047,0,5,2.1,sabre_025_crit,sabre_layout,1
81,123,0.0748741626739502,3.391,8.078,0.001969,0,5,2.1,sabre_025_crit,sabre_layout,1
10,10,0.03468585014343262,0.0,0.0,0.01587,0,5,2.1,sabre_025_crit,sabre_layout,1
103,166,0.15144610404968262,0.5,2.121,0.009557,0,5,2.1,sabre_025_crit,sabre_layout,1
59,102,0.06592273712158203,13.16,19.94,0.003024,0,5,2.1,sabre_025_crit,sabre_layout,1
103,166,0.18926787376403809,0.5,2.121,0.009856,0,5,2.1,sabre_025_crit,sabre_layout,1
61,76,0.07106781005859375,7.918,14.6,0.002157,0,5,2.1,sabre_025_crit,sabre_layout,1
36,56,0.10605883598327637,9.391,13.48,0.01688,0,5,2.1,sabre_025_crit,sabre_layout,1
271,499,0.27793002128601074,43.91,56.06,0.01149,0,5,2.1,sabre_025_crit,sabre_layout,1
50,60,0.03741788864135742,1.581,2.487,0.00103,0,5,2.1,sabre_025_crit,sabre_layout,1
55,66,0.053666114807128906,3.345,3.674,0.001288,0,5,2.1,sabre_025_crit,sabre_layout,1
7,9,0.055665016174316406,0.0,0.0,0.0007502,0,5,2.1,sabre_025_crit,sabre_layout,1
10,4,0.07048606872558594,0.0,0.0,0.01676,0,5,2.1,sabre_025_crit,sabre_layout,1
20,8,0.03505110740661621,0.0,0.0,8.1e-05,0,5,2.1,sabre_025_crit,sabre_layout,1
12,16,0.0366668701171875,3.897,4.975,0.001202,0,5,2.1,sabre_025_crit,sabre_layout,1
168,270,0.4642367362976074,0.433,10.06,0.007664,0,5,2.1,sabre_025_crit,sabre_layout,1
154,244,0.11202406883239746,12.79,27.61,0.004508,0,5,2.1,sabre_025_crit,sabre_layout,1
111,183,0.13003015518188477,34.83,42.0,0.02256,0,5,2.1,sabre_025_crit,sabre_layout,1
72,75,0.06998395919799805,7.12,5.408,0.002286,0,5,2.1,sabre_025_crit,sabre_layout,1
301,854,0.38083791732788086,52.02,71.32,0.02951,0,5,2.1,sabre_025_crit,sabre_layout,1
170,267,0.1902310848236084,20.9,37.53,0.001674,0,5,2.1,sabre_025_crit,sabre_layout,1
186,533,0.30198097229003906,15.64,16.57,0.02116,0,5,2.1,sabre_025_crit,sabre_layout,1
171,339,0.129410982131958,15.11,11.3,0.02219,0,5,2.1,sabre_025_crit,sabre_layout,1
38,30,0.045600175857543945,0.0,0.0,0.001055,0,5,2.1,sabre_025_crit,sabre_layout,1
270,600,0.4935321807861328,36.91,30.04,0.02043,0,5,2.1,sabre_025_crit,sabre_layout,1
208,334,0.6099510192871094,2.598,10.69,0.08613,0,5,2.1,sabre_025_crit,sabre_layout,1
72,112,0.09741806983947754,28.73,35.65,0.009516,0,5,2.1,sabre_025_crit,sabre_layout,1
483,780,0.46282076835632324,87.53,140.8,0.02833,0,5,2.1,sabre_025_crit,sabre_layout,1
621,840,0.3876028060913086,41.76,75.43,0.0135,0,5,2.1,sabre_025_crit,sabre_layout,1
290,430,0.19115710258483887,18.67,17.15,0.01529,0,5,2.1,sabre_025_crit,sabre_layout,1
121,250,0.15785861015319824,22.28,25.32,0.01624,0,5,2.1,sabre_025_crit,sabre_layout,1
32,46,0.04894208908081055,7.794,7.794,0.002122,0,5,2.1,sabre_025_crit,sabre_layout,1
317,929,0.5720739364624023,27.4,101.8,0.007435,0,5,2.1,sabre_025_crit,sabre_layout,1
288,492,1.2186970710754395,1.732,6.833,1.816,0,5,2.1,sabre_025_crit,sabre_layout,1
331,577,0.2444159984588623,30.24,28.02,0.01795,0,5,2.1,sabre_025_crit,sabre_layout,1
20,90,0.1801009178161621,16.96,25.85,0.02097,0,5,2.1,sabre_025_crit,sabre_layout,1
655,1470,0.9159653186798096,39.02,75.1,0.1509,0,5,2.1,sabre_025_crit,sabre_layout,1
168,346,0.32584667205810547,40.73,55.2,0.08802,0,5,2.1,sabre_025_crit,sabre_layout,1
66,70,0.11610817909240723,10.52,13.81,0.03083,0,5,2.1,sabre_025_crit,sabre_layout,1
598,1601,3.4531047344207764,70.64,96.99,0.2109,0,5,2.1,sabre_025_crit,sabre_layout,1
439,674,0.25462794303894043,27.14,87.71,0.02458,0,5,2.1,sabre_025_crit,sabre_layout,1
222,251,0.30846428871154785,16.15,37.13,0.005316,0,5,2.1,sabre_025_crit,sabre_layout,1
69,114,0.11571311950683594,6.364,3.897,0.01955,0,5,2.1,sabre_025_crit,sabre_layout,1
911,1569,0.4792180061340332,17.2,65.97,0.01437,0,5,2.1,sabre_025_crit,sabre_layout,1
1238,3254,24.12009596824646,26.98,203.6,364.5,0,5,2.1,sabre_025_crit,sabre_layout,1
350,1158,0.6076059341430664,22.62,87.4,0.03,0,5,2.1,sabre_025_crit,sabre_layout,1
87,88,0.07032489776611328,0.0,0.0,0.0005477,0,5,2.1,sabre_025_crit,sabre_layout,1
602,1098,0.5061631202697754,38.73,127.3,0.02845,0,5,2.1,sabre_025_crit,sabre_layout,1
42,42,0.06931591033935547,0.0,0.0,0.01799,0,5,2.1,sabre_025_crit,sabre_layout,1
69,252,0.27608776092529297,18.67,5.761,0.02208,0,5,2.1,sabre_025_crit,sabre_layout,1
527,703,0.9457268714904785,14.01,22.2,0.002377,0,5,2.1,sabre_025_crit,sabre_layout,1
2355,4249,3.0914430618286133,78.82,111.2,2.472,0,5,2.1,sabre_025_crit,sabre_layout,1
1073,2034,1.013190746307373,176.5,298.0,0.01165,0,5,2.1,sabre_025_crit,sabre_layout,1
5921,11175,36.102678060531616,201.3,573.5,1.07,0,5,2.1,sabre_025_crit,sabre_layout,1
289,346,0.3031919002532959,20.62,32.55,0.02208,0,5,2.1,sabre_025_crit,sabre_layout,1
