depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
12,16,0.0374908447265625,3.897,4.975,0.0005955,0,5,3,sabre_025_crit,sabre_layout,1
168,267,0.4637579917907715,0.433,4.437,0.03228,0,5,3,sabre_025_crit,sabre_layout,1
154,244,0.1131739616394043,12.79,27.61,0.002374,0,5,3,sabre_025_crit,sabre_layout,1
114,183,0.1386559009552002,23.84,36.09,0.02076,0,5,3,sabre_025_crit,sabre_layout,1
72,75,0.06793975830078125,7.12,5.408,0.002242,0,5,3,sabre_025_crit,sabre_layout,1
318,839,0.3844170570373535,23.63,17.8,0.03472,0,5,3,sabre_025_crit,sabre_layout,1
170,267,0.18882513046264648,20.9,37.53,0.01758,0,5,3,sabre_025_crit,sabre_layout,1
159,410,0.28640079498291016,24.64,55.37,0.02277,0,5,3,sabre_025_crit,sabre_layout,1
171,339,0.12819790840148926,15.11,11.3,0.005019,0,5,3,sabre_025_crit,sabre_layout,1
38,30,0.09742903709411621,0.0,0.0,0.02252,0,5,3,sabre_025_crit,sabre_layout,1
268,594,0.450789213180542,30.45,43.96,0.09251,0,5,3,sabre_025_crit,sabre_layout,1
208,334,0.597383975982666,2.598,10.61,0.08199,0,5,3,sabre_025_crit,sabre_layout,1
72,112,0.09999895095825195,28.73,35.65,0.02739,0,5,3,sabre_025_crit,sabre_layout,1
508,831,0.4659876823425293,35.81,76.07,0.01795,0,5,3,sabre_025_crit,sabre_layout,1
621,840,0.43449902534484863,48.33,78.47,0.01229,0,5,3,sabre_025_crit,sabre_layout,1
290,430,0.19325470924377441,18.67,17.15,0.02073,0,5,3,sabre_025_crit,sabre_layout,1
121,250,0.16149306297302246,22.28,25.32,0.01437,0,5,3,sabre_025_crit,sabre_layout,1
32,46,0.0528719425201416,7.794,7.794,0.00236,0,5,3,sabre_025_crit,sabre_layout,1
319,902,0.5784902572631836,36.39,58.23,0.01197,0,5,3,sabre_025_crit,sabre_layout,1
288,489,1.339717149734497,0.433,2.121,0.08239,0,5,3,sabre_025_crit,sabre_layout,1
331,577,0.20381712913513184,30.24,28.02,0.02573,0,5,3,sabre_025_crit,sabre_layout,1
20,90,0.18086504936218262,20.39,26.37,0.02437,0,5,3,sabre_025_crit,sabre_layout,1
597,1530,1.1411340236663818,88.44,160.7,0.1677,0,5,3,sabre_025_crit,sabre_layout,1
168,346,0.22283387184143066,40.73,55.2,0.02833,0,5,3,sabre_025_crit,sabre_layout,1
66,70,0.05823802947998047,10.52,13.81,0.002382,0,5,3,sabre_025_crit,sabre_layout,1
559,1586,3.7579538822174072,88.32,141.2,0.1292,0,5,3,sabre_025_crit,sabre_layout,1
439,674,0.25382089614868164,27.14,87.71,0.01087,0,5,3,sabre_025_crit,sabre_layout,1
222,251,0.30033087730407715,16.15,37.13,0.005354,0,5,3,sabre_025_crit,sabre_layout,1
63,90,0.10629010200500488,8.617,9.093,0.01996,0,5,3,sabre_025_crit,sabre_layout,1
911,1569,0.521744966506958,17.2,65.97,0.01226,0,5,3,sabre_025_crit,sabre_layout,1
1262,3629,24.627745151519775,56.64,140.5,0.3847,0,5,3,sabre_025_crit,sabre_layout,1
368,1098,0.6610369682312012,21.43,55.2,0.03005,0,5,3,sabre_025_crit,sabre_layout,1
87,88,0.07216382026672363,0.0,0.0,0.0008168,0,5,3,sabre_025_crit,sabre_layout,1
602,1098,0.5118582248687744,38.73,127.3,0.02747,0,5,3,sabre_025_crit,sabre_layout,1
42,42,0.0725407600402832,0.0,0.0,0.0007111,0,5,3,sabre_025_crit,sabre_layout,1
69,252,0.28315186500549316,35.33,14.29,0.01948,0,5,3,sabre_025_crit,sabre_layout,1
527,703,0.9127023220062256,14.01,22.2,0.02215,0,5,3,sabre_025_crit,sabre_layout,1
2318,4039,2.91874098777771,147.8,200.3,0.05874,0,5,3,sabre_025_crit,sabre_layout,1
1073,2034,0.997642993927002,176.5,298.0,0.03484,0,5,3,sabre_025_crit,sabre_layout,1
5908,11643,31.17439079284668,274.9,469.9,0.4402,0,5,3,sabre_025_crit,sabre_layout,1
289,346,0.23518729209899902,20.62,32.55,0.01359,0,5,3,sabre_025_crit,sabre_layout,1
