depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
86,101,0.051336050033569336,12.6,24.77,0.01323,0,5,1.6,sabre_025_crit,sabre_layout,1
24,27,0.03402972221374512,4.123,3.674,0.0009972,0,5,1.6,sabre_025_crit,sabre_layout,1
10,16,0.027748823165893555,2.5,1.5,0.001574,0,5,1.6,sabre_025_crit,sabre_layout,1
2,2,0.02431488037109375,0.0,0.0,0.0002703,0,5,1.6,sabre_025_crit,sabre_layout,1
3,0,0.024904966354370117,0.0,0.0,0.01432,0,5,1.6,sabre_025_crit,sabre_layout,1
9,9,0.02584218978881836,1.299,1.299,0.0003601,0,5,1.6,sabre_025_crit,sabre_layout,1
17,17,0.028889894485473633,1.299,1.299,0.0006964,0,5,1.6,sabre_025_crit,sabre_layout,1
4,4,0.02656412124633789,0.0,0.0,0.0005427,0,5,1.6,sabre_025_crit,sabre_layout,1
9,9,0.027865171432495117,2.598,2.598,0.01549,0,5,1.6,sabre_025_crit,sabre_layout,1
4,7,0.030869007110595703,1.225,1.299,0.0006387,0,5,1.6,sabre_025_crit,sabre_layout,1
63,105,0.07667922973632812,0.0,3.897,0.006662,0,5,1.6,sabre_025_crit,sabre_layout,1
63,105,0.08009195327758789,0.0,3.897,0.01248,0,5,1.6,sabre_025_crit,sabre_layout,1
40,430,1.3470110893249512,1.785,31.5,0.05576,0,5,1.6,sabre_025_crit,sabre_layout,1
16,113,0.241563081741333,6.098,12.46,0.02406,0,5,1.6,sabre_025_crit,sabre_layout,1
58,176,0.11040306091308594,12.32,18.55,0.09528,0,5,1.6,sabre_025_crit,sabre_layout,1
48,587,3.2462780475616455,3.631,51.37,0.2601,0,5,1.6,sabre_025_crit,sabre_layout,1
21,187,0.6243867874145508,5.523,27.21,0.05311,0,5,1.6,sabre_025_crit,sabre_layout,1
21,162,0.38132715225219727,7.395,15.79,0.01518,0,5,1.6,sabre_025_crit,sabre_layout,1
52,67,0.052416086196899414,4.093,14.91,0.002947,0,5,1.6,sabre_025_crit,sabre_layout,1
78,123,0.09389591217041016,0.0,2.121,0.006458,0,5,1.6,sabre_025_crit,sabre_layout,1
20,22,0.03312420845031738,3.897,3.674,0.000552,0,5,1.6,sabre_025_crit,sabre_layout,1
124,183,0.1090390682220459,4.61,4.437,0.002434,0,5,1.6,sabre_025_crit,sabre_layout,1
96,118,0.1113901138305664,12.18,26.96,0.01238,0,5,1.6,sabre_025_crit,sabre_layout,1
70,102,0.0854349136352539,12.05,15.95,0.002622,0,5,1.6,sabre_025_crit,sabre_layout,1
81,123,0.07747673988342285,3.391,8.078,0.002495,0,5,1.6,sabre_025_crit,sabre_layout,1
10,10,0.06823921203613281,0.0,0.0,0.01537,0,5,1.6,sabre_025_crit,sabre_layout,1
104,169,0.1605851650238037,2.5,1.299,0.005232,0,5,1.6,sabre_025_crit,sabre_layout,1
59,102,0.06660008430480957,13.16,19.94,0.01575,0,5,1.6,sabre_025_crit,sabre_layout,1
104,169,0.15889930725097656,2.5,1.299,0.005615,0,5,1.6,sabre_025_crit,sabre_layout,1
61,76,0.07055401802062988,7.918,14.6,0.002122,0,5,1.6,sabre_025_crit,sabre_layout,1
36,56,0.06445693969726562,16.02,23.38,0.01734,0,5,1.6,sabre_025_crit,sabre_layout,1
290,544,0.2912418842315674,42.26,38.21,0.005384,0,5,1.6,sabre_025_crit,sabre_layout,1
50,60,0.03714489936828613,1.581,2.487,0.01456,0,5,1.6,sabre_025_crit,sabre_layout,1
57,60,0.0522308349609375,2.693,5.356,0.001862,0,5,1.6,sabre_025_crit,sabre_layout,1
7,9,0.055999040603637695,0.0,0.0,0.01545,0,5,1.6,sabre_025_crit,sabre_layout,1
10,4,0.032266855239868164,0.0,0.0,0.0003746,0,5,1.6,sabre_025_crit,sabre_layout,1
20,8,0.03491926193237305,0.0,0.0,0.0002975,0,5,1.6,sabre_025_crit,sabre_layout,1
12,16,0.035382747650146484,3.897,4.975,0.01596,0,5,1.6,sabre_025_crit,sabre_layout,1
168,276,0.3760068416595459,2.598,6.538,0.04222,0,5,1.6,sabre_025_crit,sabre_layout,1
154,244,0.11023092269897461,12.79,27.61,0.01658,0,5,1.6,sabre_025_crit,sabre_layout,1
125,219,0.13376903533935547,13.91,20.83,0.002977,0,5,1.6,sabre_025_crit,sabre_layout,1
72,75,0.06730985641479492,7.12,5.408,0.001876,0,5,1.6,sabre_025_crit,sabre_layout,1
275,719,0.3909637928009033,22.5,30.7,0.02666,0,5,1.6,sabre_025_crit,sabre_layout,1
170,267,0.19288897514343262,20.9,37.53,0.01357,0,5,1.6,sabre_025_crit,sabre_layout,1
137,437,0.27704596519470215,26.32,25.66,0.01848,0,5,1.6,sabre_025_crit,sabre_layout,1
171,339,0.12420177459716797,15.11,11.3,0.01537,0,5,1.6,sabre_025_crit,sabre_layout,1
38,30,0.04267692565917969,0.0,0.0,0.000297,0,5,1.6,sabre_025_crit,sabre_layout,1
249,582,0.48984575271606445,18.07,24.09,0.02807,0,5,1.6,sabre_025_crit,sabre_layout,1
208,334,0.6016557216644287,1.732,5.356,0.07598,0,5,1.6,sabre_025_crit,sabre_layout,1
72,112,0.09913110733032227,14.86,15.59,0.01037,0,5,1.6,sabre_025_crit,sabre_layout,1
499,867,0.4383080005645752,17.74,39.93,0.008708,0,5,1.6,sabre_025_crit,sabre_layout,1
586,783,0.38401365280151367,40.59,74.31,0.01416,0,5,1.6,sabre_025_crit,sabre_layout,1
281,406,0.19794893264770508,22.43,25.75,0.00563,0,5,1.6,sabre_025_crit,sabre_layout,1
110,217,0.1413419246673584,32.32,45.17,0.02388,0,5,1.6,sabre_025_crit,sabre_layout,1
32,46,0.04824399948120117,7.794,7.794,0.002241,0,5,1.6,sabre_025_crit,sabre_layout,1
291,890,0.5278050899505615,19.11,64.74,0.04749,0,5,1.6,sabre_025_crit,sabre_layout,1
288,486,1.2715201377868652,2.0,7.758,0.04904,0,5,1.6,sabre_025_crit,sabre_layout,1
331,577,0.20087409019470215,30.24,28.02,0.02733,0,5,1.6,sabre_025_crit,sabre_layout,1
20,90,0.17691636085510254,22.69,19.09,0.02753,0,5,1.6,sabre_025_crit,sabre_layout,1
600,1482,0.8999409675598145,43.28,139.1,0.1072,0,5,1.6,sabre_025_crit,sabre_layout,1
217,409,0.25514793395996094,11.73,31.25,0.01488,0,5,1.6,sabre_025_crit,sabre_layout,1
66,70,0.057234764099121094,10.52,13.81,0.01725,0,5,1.6,sabre_025_crit,sabre_layout,1
572,1514,2.6344759464263916,61.37,150.2,0.1546,0,5,1.6,sabre_025_crit,sabre_layout,1
439,674,0.2832181453704834,27.14,87.71,0.005896,0,5,1.6,sabre_025_crit,sabre_layout,1
222,251,0.3042778968811035,16.15,37.13,0.00637,0,5,1.6,sabre_025_crit,sabre_layout,1
69,87,0.14058399200439453,8.617,14.23,0.01424,0,5,1.6,sabre_025_crit,sabre_layout,1
911,1569,0.47271013259887695,17.2,65.97,0.01003,0,5,1.6,sabre_025_crit,sabre_layout,1
1070,3152,15.12923812866211,132.8,369.2,1.271,0,5,1.6,sabre_025_crit,sabre_layout,1
365,1074,0.5886859893798828,30.85,49.04,0.03402,0,5,1.6,sabre_025_crit,sabre_layout,1
87,88,0.07051777839660645,0.0,0.0,0.0007798,0,5,1.6,sabre_025_crit,sabre_layout,1
577,924,0.49034810066223145,63.03,148.7,0.05309,0,5,1.6,sabre_025_crit,sabre_layout,1
42,42,0.07014870643615723,0.0,0.0,0.0002879,0,5,1.6,sabre_025_crit,sabre_layout,1
69,252,0.3143801689147949,27.77,8.318,0.01635,0,5,1.6,sabre_025_crit,sabre_layout,1
527,703,0.9635231494903564,14.01,22.2,0.02222,0,5,1.6,sabre_025_crit,sabre_layout,1
2341,4150,2.833390951156616,80.69,129.3,0.06449,0,5,1.6,sabre_025_crit,sabre_layout,1
1117,2100,0.996628999710083,70.26,176.3,0.01894,0,5,1.6,sabre_025_crit,sabre_layout,1
5812,11118,19.021059036254883,90.71,503.1,0.957,0,5,1.6,sabre_025_crit,sabre_layout,1
291,343,0.23369622230529785,11.72,7.462,0.004617,0,5,1.6,sabre_025_crit,sabre_layout,1
