depth,cx gates,time,depth_std,cx_std,time_std,look,beam,crit,rp,lp,num_iter
7,9,0.061466217041015625,0.0,0.0,0.0002967,0,5,2.6,sabre_025_crit,sabre_layout,1
10,4,0.03597617149353027,0.0,0.0,0.0003181,0,5,2.6,sabre_025_crit,sabre_layout,1
20,8,0.038253068923950195,0.0,0.0,0.01769,0,5,2.6,sabre_025_crit,sabre_layout,1
12,16,0.039575815200805664,3.897,4.975,0.0009758,0,5,2.6,sabre_025_crit,sabre_layout,1
168,270,0.49426889419555664,0.433,10.06,0.02131,0,5,2.6,sabre_025_crit,sabre_layout,1
154,244,0.12220215797424316,12.79,27.61,0.001482,0,5,2.6,sabre_025_crit,sabre_layout,1
111,183,0.14264822006225586,34.83,42.0,0.002134,0,5,2.6,sabre_025_crit,sabre_layout,1
72,75,0.07406306266784668,7.12,5.408,0.01636,0,5,2.6,sabre_025_crit,sabre_layout,1
301,854,0.403231143951416,52.02,71.32,0.008028,0,5,2.6,sabre_025_crit,sabre_layout,1
170,267,0.23869895935058594,20.9,37.53,0.01459,0,5,2.6,sabre_025_crit,sabre_layout,1
186,533,0.35544586181640625,15.64,16.57,0.02094,0,5,2.6,sabre_025_crit,sabre_layout,1
171,339,0.13875794410705566,15.11,11.3,0.005193,0,5,2.6,sabre_025_crit,sabre_layout,1
38,30,0.047618865966796875,0.0,0.0,0.01888,0,5,2.6,sabre_025_crit,sabre_layout,1
270,600,0.49683403968811035,36.91,30.04,0.02601,0,5,2.6,sabre_025_crit,sabre_layout,1
208,334,0.6718509197235107,2.598,10.69,0.09875,0,5,2.6,sabre_025_crit,sabre_layout,1
72,112,0.15200304985046387,28.73,35.65,0.01737,0,5,2.6,sabre_025_crit,sabre_layout,1
483,780,0.5217339992523193,87.53,140.8,0.0136,0,5,2.6,sabre_025_crit,sabre_layout,1
621,840,0.43817996978759766,41.76,75.43,0.02146,0,5,2.6,sabre_025_crit,sabre_layout,1
290,430,0.21397781372070312,18.67,17.15,0.005322,0,5,2.6,sabre_025_crit,sabre_layout,1
121,250,0.21743512153625488,22.28,25.32,0.01802,0,5,2.6,sabre_025_crit,sabre_layout,1
32,46,0.053929805755615234,7.794,7.794,0.002696,0,5,2.6,sabre_025_crit,sabre_layout,1
317,929,0.6275649070739746,27.4,101.8,0.0204,0,5,2.6,sabre_025_crit,sabre_layout,1
288,492,1.3451709747314453,1.732,6.833,0.0881,0,5,2.6,sabre_025_crit,sabre_layout,1
331,577,0.2719600200653076,30.24,28.02,0.0164,0,5,2.6,sabre_025_crit,sabre_layout,1
20,90,0.20812201499938965,16.96,25.85,0.0205,0,5,2.6,sabre_025_crit,sabre_layout,1
655,1470,1.0403900146484375,39.02,75.1,0.1827,0,5,2.6,sabre_025_crit,sabre_layout,1
168,346,0.2472999095916748,40.73,55.2,0.007224,0,5,2.6,sabre_025_crit,sabre_layout,1
66,70,0.06566715240478516,10.52,13.81,0.01959,0,5,2.6,sabre_025_crit,sabre_layout,1
598,1601,3.8470141887664795,70.64,96.99,0.2158,0,5,2.6,sabre_025_crit,sabre_layout,1
439,674,0.33046984672546387,27.14,87.71,0.008289,0,5,2.6,sabre_025_crit,sabre_layout,1
222,251,0.3565821647644043,16.15,37.13,0.005718,0,5,2.6,sabre_025_crit,sabre_layout,1
69,114,0.12782597541809082,6.364,3.897,0.02095,0,5,2.6,sabre_025_crit,sabre_layout,1
911,1569,0.5646142959594727,17.2,65.97,0.01924,0,5,2.6,sabre_025_crit,sabre_layout,1
1238,3254,34.07463097572327,26.98,203.6,2.682,0,5,2.6,sabre_025_crit,sabre_layout,1
350,1158,1.3232378959655762,22.62,87.4,0.05517,0,5,2.6,sabre_025_crit,sabre_layout,1
87,88,0.1520380973815918,0.0,0.0,0.001229,0,5,2.6,sabre_025_crit,sabre_layout,1
602,1098,1.1275599002838135,38.73,127.3,0.05098,0,5,2.6,sabre_025_crit,sabre_layout,1
42,42,0.15562891960144043,0.0,0.0,0.02827,0,5,2.6,sabre_025_crit,sabre_layout,1
69,252,0.6242358684539795,18.67,5.761,0.03972,0,5,2.6,sabre_025_crit,sabre_layout,1
527,703,2.2214112281799316,14.01,22.2,0.05448,0,5,2.6,sabre_025_crit,sabre_layout,1
2355,4249,8.777164936065674,78.82,111.2,0.4868,0,5,2.6,sabre_025_crit,sabre_layout,1
1073,2034,3.2061591148376465,176.5,298.0,0.1064,0,5,2.6,sabre_025_crit,sabre_layout,1
5921,11175,41.15549683570862,201.3,573.5,26.34,0,5,2.6,sabre_025_crit,sabre_layout,1
289,346,0.3430287837982178,20.62,32.55,0.01507,0,5,2.6,sabre_025_crit,sabre_layout,1
