,depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
97,140,1134,1.7776849269866943,16.65,36.27,0.03448,0,1,basic
98,310,2112,3.211796998977661,36.23,147.6,0.1051,0,1,basic
99,169,1272,1.9984169006347656,16.21,126.0,0.1672,0,1,basic
100,449,3079,5.0672688484191895,63.5,409.2,0.219,0,1,basic
101,473,3241,5.063151121139526,30.35,205.2,0.05767,0,1,basic
102,201,1389,2.2721221446990967,15.35,91.89,0.06259,0,1,basic
103,309,2142,3.3509280681610107,17.45,109.2,0.1653,0,1,basic
104,123,798,1.6277689933776855,16.62,99.14,0.1079,0,1,basic
105,31,171,0.45200586318969727,2.165,19.72,0.01794,0,1,basic
106,410,2766,3.9229910373687744,43.26,297.8,0.1413,0,1,basic
107,418,2580,4.286125183105469,34.62,419.7,0.1826,0,1,basic
108,247,1887,2.857384204864502,23.14,57.6,0.06688,0,1,basic
109,146,933,1.6762938499450684,10.3,76.75,0.1151,0,1,basic
110,90,624,1.001502275466919,5.847,27.86,0.06915,0,1,basic
111,42,237,0.46248579025268555,3.5,17.92,0.05675,0,1,basic
112,29,192,0.4894416332244873,3.202,14.15,0.0314,0,1,basic
113,156,1074,1.6687769889831543,9.487,100.8,0.05727,0,1,basic
114,272,2025,3.3177759647369385,31.62,95.8,0.15,0,1,basic
115,308,2244,3.105417013168335,27.65,150.7,0.08498,0,1,basic
116,370,2385,3.4958410263061523,10.56,132.6,0.2122,0,1,basic
117,177,1314,2.8476550579071045,32.33,164.6,0.1453,0,1,basic
118,419,2887,5.4093310832977295,44.2,289.9,0.1516,0,1,basic
119,96,777,1.1711156368255615,8.955,44.7,0.07334,0,1,basic
120,236,1515,2.842543840408325,39.69,218.8,0.1478,0,1,basic
121,461,3381,4.450299978256226,42.79,226.7,0.1934,0,1,basic
122,380,2556,3.986586093902588,28.13,273.8,0.0629,0,1,basic
123,512,3217,4.967151880264282,23.7,273.0,0.2306,0,1,basic
124,473,3172,4.947864770889282,37.85,163.0,0.1809,0,1,basic
125,402,2784,3.6784048080444336,31.08,211.6,0.2255,0,1,basic
126,421,3111,4.504756212234497,66.69,364.6,0.2108,0,1,basic
127,245,1656,2.6571497917175293,27.79,251.3,0.158,0,1,basic
128,90,567,1.0220820903778076,2.693,34.88,0.01557,0,1,basic
129,476,3343,5.287966012954712,36.06,152.0,0.167,0,1,basic
130,366,2601,3.7796268463134766,57.45,218.1,0.1337,0,1,basic
131,230,1695,2.4482109546661377,20.65,89.0,0.07305,0,1,basic
132,298,2193,3.301978826522827,50.46,282.6,0.1385,0,1,basic
133,285,1953,2.6185667514801025,22.19,104.5,0.1618,0,1,basic
134,143,1041,1.5792310237884521,24.51,50.84,0.08764,0,1,basic
135,26,210,0.49918484687805176,10.3,55.33,0.02203,0,1,basic
136,465,3181,4.972671031951904,37.67,247.3,0.157,0,1,basic
137,223,1518,2.32403302192688,25.59,157.2,0.1411,0,1,basic
138,408,3063,4.765418291091919,44.23,215.1,0.2477,0,1,basic
139,295,2304,3.4289681911468506,44.61,186.2,0.1544,0,1,basic
140,125,894,1.7616608142852783,37.29,122.0,0.1496,0,1,basic
141,21,153,0.35302019119262695,4.085,9.95,0.0267,0,1,basic
142,169,1314,2.1585209369659424,17.89,108.6,0.07024,0,1,basic
143,352,2343,3.7145862579345703,49.44,280.4,0.1928,0,1,basic
144,417,3012,4.5413548946380615,53.52,316.5,0.1848,0,1,basic
145,263,2112,3.056779146194458,45.69,142.4,0.1423,0,1,basic
146,295,2109,3.3804209232330322,38.38,181.1,0.2233,0,1,basic
147,85,654,1.1399168968200684,18.51,97.82,0.04076,0,1,basic
148,88,666,0.9429018497467041,14.31,38.26,0.04539,0,1,basic
149,244,1779,2.809967279434204,18.12,66.93,0.08066,0,1,basic
150,271,2067,3.2948291301727295,34.19,116.9,0.02516,0,1,basic
151,396,2709,4.5010528564453125,45.92,341.2,0.3197,0,1,basic
152,202,1350,1.8320729732513428,28.72,175.0,0.1955,0,1,basic
153,384,2673,4.269779920578003,31.88,138.5,0.2274,0,1,basic
154,30,213,0.4788501262664795,6.61,38.24,0.02927,0,1,basic
155,137,816,1.4726028442382812,13.77,98.51,0.1144,0,1,basic
156,273,1953,3.0671088695526123,50.2,232.9,0.06855,0,1,basic
157,461,3270,4.531438112258911,27.23,135.7,0.1861,0,1,basic
158,176,1122,1.9104609489440918,18.21,109.8,0.08799,0,1,basic
159,433,3100,5.129413843154907,45.66,219.1,0.2267,0,1,basic
160,362,2637,3.8556101322174072,44.23,152.2,0.1035,0,1,basic
161,406,2910,4.279616117477417,42.15,208.4,0.2701,0,1,basic
162,237,1584,2.9609148502349854,49.65,317.0,0.08792,0,1,basic
163,96,624,1.1923470497131348,6.978,71.95,0.0896,0,1,basic
164,542,3631,5.530751943588257,37.12,238.0,0.1954,0,1,basic
165,185,1296,2.4869658946990967,24.77,188.2,0.1825,0,1,basic
166,326,2226,3.1964101791381836,44.64,283.9,0.1735,0,1,basic
167,144,1098,1.6721999645233154,27.47,177.5,0.04147,0,1,basic
168,23,201,0.4670572280883789,9.069,26.19,0.03294,0,1,basic
169,91,735,1.1503820419311523,5.315,42.74,0.07431,0,1,basic
170,36,210,0.404019832611084,6.26,47.05,0.05757,0,1,basic
171,112,693,1.1435458660125732,2.872,99.64,0.1006,0,1,basic
172,141,1041,1.608536958694458,4.603,26.19,0.03029,0,1,basic
173,333,2265,3.5782089233398438,13.31,136.5,0.05692,0,1,basic
174,211,1608,2.067758798599243,14.62,119.2,0.1352,0,1,basic
175,498,3331,5.61321496963501,60.8,297.8,0.153,0,1,basic
176,66,645,1.2322230339050293,27.63,129.3,0.04502,0,1,basic
177,311,2073,2.9144210815429688,3.897,20.89,0.02499,0,1,basic
178,426,3285,4.520464897155762,47.87,169.7,0.1344,0,1,basic
179,400,2619,3.600735902786255,4.969,95.59,0.1675,0,1,basic
