best_data,std_dev,routing pass,layout pass,coupling map,circuit label,beam width,look ahead
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.708996057510376, 'cx_gates': 201, 'num_gates': 202}","{'depth': 5.122, 'depth_ratio': 0.2049, 'time': 0.03663, 'cx_gates': 16.05, 'num_gates': 16.05}",sabre_v020_dive_093,sabre_v020,hex_27,0,93,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.7201132774353027, 'cx_gates': 201, 'num_gates': 202}","{'depth': 5.122, 'depth_ratio': 0.2049, 'time': 0.03766, 'cx_gates': 16.05, 'num_gates': 16.05}",sabre_v020_dive_094,sabre_v020,hex_27,0,94,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.7365901470184326, 'cx_gates': 201, 'num_gates': 202}","{'depth': 5.122, 'depth_ratio': 0.2049, 'time': 0.03657, 'cx_gates': 16.05, 'num_gates': 16.05}",sabre_v020_dive_095,sabre_v020,hex_27,0,95,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.7541308403015137, 'cx_gates': 201, 'num_gates': 202}","{'depth': 5.122, 'depth_ratio': 0.2049, 'time': 0.04352, 'cx_gates': 16.05, 'num_gates': 16.05}",sabre_v020_dive_096,sabre_v020,hex_27,0,96,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.7741899490356445, 'cx_gates': 201, 'num_gates': 202}","{'depth': 5.122, 'depth_ratio': 0.2049, 'time': 0.04408, 'cx_gates': 16.05, 'num_gates': 16.05}",sabre_v020_dive_097,sabre_v020,hex_27,0,97,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.7982070446014404, 'cx_gates': 201, 'num_gates': 202}","{'depth': 5.122, 'depth_ratio': 0.2049, 'time': 0.04524, 'cx_gates': 16.05, 'num_gates': 16.05}",sabre_v020_dive_098,sabre_v020,hex_27,0,98,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.806135892868042, 'cx_gates': 201, 'num_gates': 202}","{'depth': 5.122, 'depth_ratio': 0.2049, 'time': 0.0383, 'cx_gates': 16.05, 'num_gates': 16.05}",sabre_v020_dive_099,sabre_v020,hex_27,0,99,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.8455979824066162, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.882, 'depth_ratio': 0.2753, 'time': 0.04049, 'cx_gates': 13.68, 'num_gates': 13.68}",sabre_v020_dive_100,sabre_v020,hex_27,0,100,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.839944839477539, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.882, 'depth_ratio': 0.2753, 'time': 0.04498, 'cx_gates': 13.68, 'num_gates': 13.68}",sabre_v020_dive_101,sabre_v020,hex_27,0,101,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.8584320545196533, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.882, 'depth_ratio': 0.2753, 'time': 0.04705, 'cx_gates': 13.68, 'num_gates': 13.68}",sabre_v020_dive_102,sabre_v020,hex_27,0,102,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.873288869857788, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1119, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_103,sabre_v020,hex_27,0,103,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.8998079299926758, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.113, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_104,sabre_v020,hex_27,0,104,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.9170680046081543, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1167, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_105,sabre_v020,hex_27,0,105,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.9309139251708984, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.09725, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_106,sabre_v020,hex_27,0,106,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.995060920715332, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1157, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_107,sabre_v020,hex_27,0,107,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 1.9885931015014648, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1195, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_108,sabre_v020,hex_27,0,108,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.0065088272094727, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1206, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_109,sabre_v020,hex_27,0,109,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.017387866973877, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1262, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_110,sabre_v020,hex_27,0,110,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.039984941482544, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.116, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_111,sabre_v020,hex_27,0,111,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.0365540981292725, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1148, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_112,sabre_v020,hex_27,0,112,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.049320936203003, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1315, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_113,sabre_v020,hex_27,0,113,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.065253973007202, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1278, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_114,sabre_v020,hex_27,0,114,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.114495277404785, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1267, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_115,sabre_v020,hex_27,0,115,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.113740921020508, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1304, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_116,sabre_v020,hex_27,0,116,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.1259570121765137, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1294, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_117,sabre_v020,hex_27,0,117,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.1435582637786865, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1205, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_118,sabre_v020,hex_27,0,118,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.1582999229431152, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1364, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_119,sabre_v020,hex_27,0,119,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.179443836212158, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.124, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_120,sabre_v020,hex_27,0,120,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.2149741649627686, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1339, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_121,sabre_v020,hex_27,0,121,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.2231318950653076, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1463, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_122,sabre_v020,hex_27,0,122,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.235944986343384, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1194, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_123,sabre_v020,hex_27,0,123,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.270339012145996, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1376, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_124,sabre_v020,hex_27,0,124,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.341704845428467, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1493, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_125,sabre_v020,hex_27,0,125,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.3112189769744873, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1272, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_126,sabre_v020,hex_27,0,126,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.354478120803833, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.148, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_127,sabre_v020,hex_27,0,127,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.3502988815307617, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1482, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_128,sabre_v020,hex_27,0,128,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.382891893386841, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1467, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_129,sabre_v020,hex_27,0,129,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.3838820457458496, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1397, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_130,sabre_v020,hex_27,0,130,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.3767597675323486, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1362, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_131,sabre_v020,hex_27,0,131,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.400752067565918, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1407, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_132,sabre_v020,hex_27,0,132,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.4465339183807373, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1546, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_133,sabre_v020,hex_27,0,133,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.4331960678100586, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1388, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_134,sabre_v020,hex_27,0,134,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.4619362354278564, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1512, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_135,sabre_v020,hex_27,0,135,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.4644360542297363, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1318, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_136,sabre_v020,hex_27,0,136,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.483489990234375, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1281, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_137,sabre_v020,hex_27,0,137,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.4930219650268555, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1425, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_138,sabre_v020,hex_27,0,138,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.498347043991089, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1398, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_139,sabre_v020,hex_27,0,139,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.5166850090026855, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1445, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_140,sabre_v020,hex_27,0,140,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.587095022201538, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1413, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_141,sabre_v020,hex_27,0,141,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.5824520587921143, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1513, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_142,sabre_v020,hex_27,0,142,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.586087942123413, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.1447, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_143,sabre_v020,hex_27,0,143,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.60616397857666, 'cx_gates': 201, 'num_gates': 202}","{'depth': 7.25, 'depth_ratio': 0.29, 'time': 0.14, 'cx_gates': 21.93, 'num_gates': 21.93}",sabre_v020_dive_144,sabre_v020,hex_27,0,144,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.611132860183716, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.882, 'depth_ratio': 0.2753, 'time': 0.06652, 'cx_gates': 13.68, 'num_gates': 13.68}",sabre_v020_dive_145,sabre_v020,hex_27,0,145,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.7159512042999268, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.946, 'depth_ratio': 0.2778, 'time': 0.0476, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_146,sabre_v020,hex_27,0,146,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.6598258018493652, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05466, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_147,sabre_v020,hex_27,0,147,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.6678781509399414, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05773, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_148,sabre_v020,hex_27,0,148,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.6762540340423584, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06633, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_149,sabre_v020,hex_27,0,149,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.710297107696533, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05059, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_150,sabre_v020,hex_27,0,150,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.7315120697021484, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06495, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_151,sabre_v020,hex_27,0,151,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.7558751106262207, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05208, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_152,sabre_v020,hex_27,0,152,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.7717339992523193, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05025, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_153,sabre_v020,hex_27,0,153,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.788335084915161, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05827, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_154,sabre_v020,hex_27,0,154,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.778656005859375, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05522, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_155,sabre_v020,hex_27,0,155,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.842909097671509, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05422, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_156,sabre_v020,hex_27,0,156,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.8196020126342773, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06204, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_157,sabre_v020,hex_27,0,157,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.874436855316162, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.0569, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_158,sabre_v020,hex_27,0,158,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.8819282054901123, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.0567, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_159,sabre_v020,hex_27,0,159,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.892072916030884, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06989, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_160,sabre_v020,hex_27,0,160,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.908773899078369, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.0603, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_161,sabre_v020,hex_27,0,161,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.934622049331665, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06157, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_162,sabre_v020,hex_27,0,162,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.9520070552825928, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05636, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_163,sabre_v020,hex_27,0,163,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.954909086227417, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05672, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_164,sabre_v020,hex_27,0,164,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.9844343662261963, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06728, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_165,sabre_v020,hex_27,0,165,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 2.9980461597442627, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06175, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_166,sabre_v020,hex_27,0,166,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.013139247894287, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06181, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_167,sabre_v020,hex_27,0,167,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.0386109352111816, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06145, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_168,sabre_v020,hex_27,0,168,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.052482843399048, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05619, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_169,sabre_v020,hex_27,0,169,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.0865390300750732, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06523, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_170,sabre_v020,hex_27,0,170,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.1004607677459717, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.05981, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_171,sabre_v020,hex_27,0,171,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.1845602989196777, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06824, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_172,sabre_v020,hex_27,0,172,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.136348009109497, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06117, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_173,sabre_v020,hex_27,0,173,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.153256893157959, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.07072, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_174,sabre_v020,hex_27,0,174,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.172140121459961, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06514, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_175,sabre_v020,hex_27,0,175,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.183643102645874, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06453, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_176,sabre_v020,hex_27,0,176,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.206522226333618, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06563, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_177,sabre_v020,hex_27,0,177,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.214240074157715, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.0685, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_178,sabre_v020,hex_27,0,178,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.238306760787964, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.0623, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_179,sabre_v020,hex_27,0,179,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.2937700748443604, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06195, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_180,sabre_v020,hex_27,0,180,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.277283191680908, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.06822, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_181,sabre_v020,hex_27,0,181,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.2922070026397705, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.07442, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_182,sabre_v020,hex_27,0,182,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.332468032836914, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.07111, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_183,sabre_v020,hex_27,0,183,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.3178069591522217, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.0772, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_184,sabre_v020,hex_27,0,184,0
"{'depth': 58, 'depth_ratio': 2.32, 'time': 3.3524417877197266, 'cx_gates': 201, 'num_gates': 202}","{'depth': 6.723, 'depth_ratio': 0.2689, 'time': 0.07225, 'cx_gates': 13.36, 'num_gates': 13.36}",sabre_v020_dive_185,sabre_v020,hex_27,0,185,0
