swap_count,depth,runtime,num_qubits,heuristic,cmap,trials,seed
27,35,0.26783299446105957,34,depth,Square 144,20,36048
48,42,0.2161099910736084,40,depth,Square 144,20,32098
40,49,0.1972041130065918,46,depth,Square 144,20,29256
55,54,0.2258749008178711,52,depth,Square 144,20,18289
59,62,0.2822279930114746,58,depth,Square 144,20,96530
77,75,0.4045557975769043,64,depth,Square 144,20,13434
123,76,0.37691402435302734,70,depth,Square 144,20,88696
105,80,0.35326409339904785,76,depth,Square 144,20,97080
94,87,0.42310214042663574,82,depth,Square 144,20,71482
138,92,0.4521808624267578,88,depth,Square 144,20,11395
137,104,0.4886291027069092,94,depth,Square 144,20,77397
143,113,0.4908730983734131,100,depth,Square 144,20,55302
132,116,0.5120790004730225,106,depth,Square 144,20,4165
171,120,0.5437939167022705,112,depth,Square 144,20,3905
198,134,0.526561975479126,118,depth,Square 144,20,12280
190,145,0.6315739154815674,127,depth,Square 144,20,28657
19,22,0.13364291191101074,10,critical,ring_127.txt,20,83810
59,53,0.4089679718017578,16,critical,ring_127.txt,20,14592
167,119,0.3237769603729248,22,critical,ring_127.txt,20,3278
105,90,0.1781308650970459,28,critical,ring_127.txt,20,97196
218,159,0.12528014183044434,34,critical,ring_127.txt,20,36048
260,189,0.15282630920410156,40,critical,ring_127.txt,20,32098
290,204,0.1641368865966797,46,critical,ring_127.txt,20,29256
447,299,0.18503499031066895,52,critical,ring_127.txt,20,18289
662,412,0.260023832321167,58,critical,ring_127.txt,20,96530
405,290,0.2059929370880127,64,critical,ring_127.txt,20,13434
606,388,0.2532210350036621,70,critical,ring_127.txt,20,88696
861,529,0.5150158405303955,76,critical,ring_127.txt,20,97080
836,530,0.3896329402923584,82,critical,ring_127.txt,20,71482
655,433,0.5388321876525879,88,critical,ring_127.txt,20,11395
760,537,0.4867267608642578,94,critical,ring_127.txt,20,77397
776,507,0.3959689140319824,100,critical,ring_127.txt,20,55302
851,559,0.7877368927001953,106,critical,ring_127.txt,20,4165
906,595,0.6028127670288086,112,critical,ring_127.txt,20,3905
807,545,0.7340950965881348,118,critical,ring_127.txt,20,12280
1301,827,0.5179557800292969,127,critical,ring_127.txt,20,28657
5,13,0.09757685661315918,10,critical,heavy_hex_127.txt,20,83810
15,25,0.11012601852416992,16,critical,heavy_hex_127.txt,20,14592
30,44,0.22049713134765625,22,critical,heavy_hex_127.txt,20,3278
46,56,0.30854296684265137,28,critical,heavy_hex_127.txt,20,97196
46,60,0.300339937210083,34,critical,heavy_hex_127.txt,20,36048
41,65,0.1580967903137207,40,critical,heavy_hex_127.txt,20,32098
91,98,0.2178049087524414,46,critical,heavy_hex_127.txt,20,29256
135,130,0.3490638732910156,52,critical,heavy_hex_127.txt,20,18289
126,133,0.30971503257751465,58,critical,heavy_hex_127.txt,20,96530
190,155,0.12741875648498535,64,critical,heavy_hex_127.txt,20,13434
179,170,0.13376593589782715,70,critical,heavy_hex_127.txt,20,88696
214,203,0.3478708267211914,76,critical,heavy_hex_127.txt,20,97080
212,204,0.3020782470703125,82,critical,heavy_hex_127.txt,20,71482
250,218,0.1830310821533203,88,critical,heavy_hex_127.txt,20,11395
253,234,0.287276029586792,94,critical,heavy_hex_127.txt,20,77397
317,268,0.43190908432006836,100,critical,heavy_hex_127.txt,20,55302
335,279,0.4340028762817383,106,critical,heavy_hex_127.txt,20,4165
323,285,0.3072531223297119,112,critical,heavy_hex_127.txt,20,3905
408,333,0.48482489585876465,118,critical,heavy_hex_127.txt,20,12280
348,312,0.4372749328613281,127,critical,heavy_hex_127.txt,20,28657
1,10,0.15694689750671387,10,critical,Square 144,20,83810
8,21,0.07133221626281738,16,critical,Square 144,20,14592
9,25,0.3193390369415283,22,critical,Square 144,20,3278
12,35,0.25377726554870605,28,critical,Square 144,20,97196
22,46,0.17156100273132324,34,critical,Square 144,20,36048
33,61,0.2781338691711426,40,critical,Square 144,20,32098
62,85,0.2904078960418701,46,critical,Square 144,20,29256
84,100,0.12330293655395508,52,critical,Square 144,20,18289
94,107,0.11710309982299805,58,critical,Square 144,20,96530
74,115,0.30892491340637207,64,critical,Square 144,20,13434
128,144,0.2848238945007324,70,critical,Square 144,20,88696
128,149,0.1839008331298828,76,critical,Square 144,20,97080
136,162,0.4171781539916992,82,critical,Square 144,20,71482
115,156,0.31105995178222656,88,critical,Square 144,20,11395
153,181,0.40000057220458984,94,critical,Square 144,20,77397
200,204,0.2611110210418701,100,critical,Square 144,20,55302
185,203,0.19530892372131348,106,critical,Square 144,20,4165
215,220,0.20051193237304688,112,critical,Square 144,20,3905
280,262,0.2316601276397705,118,critical,Square 144,20,12280
305,295,0.2527308464050293,127,critical,Square 144,20,28657
