swap_count,depth,runtime,num_qubits,heuristic,cmap,trials,seed
1323,249,1.898902177810669,94,decay,square_144.txt,20,77397
1520,300,2.6731410026550293,100,decay,square_144.txt,20,55302
1528,269,3.5099918842315674,106,decay,square_144.txt,20,4165
1737,321,3.395815134048462,112,decay,square_144.txt,20,3905
1967,345,4.289721250534058,118,decay,square_144.txt,20,12280
2241,351,3.643156051635742,127,decay,square_144.txt,20,28657
70,39,0.35262107849121094,10,depth,ring_127.txt,20,83810
172,57,0.5865440368652344,16,depth,ring_127.txt,20,14592
387,90,2.175431966781616,22,depth,ring_127.txt,20,3278
596,105,3.0581769943237305,28,depth,ring_127.txt,20,97196
974,137,6.32303786277771,34,depth,ring_127.txt,20,36048
1399,181,9.371480941772461,40,depth,ring_127.txt,20,32098
1986,212,13.344235897064209,46,depth,ring_127.txt,20,29256
2334,232,20.265578031539917,52,depth,ring_127.txt,20,18289
2787,241,25.483651876449585,58,depth,ring_127.txt,20,96530
3649,297,33.690346002578735,64,depth,ring_127.txt,20,13434
5170,323,54.43965005874634,70,depth,ring_127.txt,20,88696
5590,328,58.11543393135071,76,depth,ring_127.txt,20,97080
6825,323,76.58545088768005,82,depth,ring_127.txt,20,71482
7398,344,92.99227595329285,88,depth,ring_127.txt,20,11395
8433,323,113.42861914634705,94,depth,ring_127.txt,20,77397
8828,320,131.41187715530396,100,depth,ring_127.txt,20,55302
9115,323,141.31650829315186,106,depth,ring_127.txt,20,4165
9933,342,179.25062775611877,112,depth,ring_127.txt,20,3905
9656,341,208.29153990745544,118,depth,ring_127.txt,20,12280
10649,355,264.9442050457001,127,depth,ring_127.txt,20,28657
49,26,0.3390629291534424,10,depth,heavy_hex_127.txt,20,83810
101,50,0.5436530113220215,16,depth,heavy_hex_127.txt,20,14592
206,70,1.5571269989013672,22,depth,heavy_hex_127.txt,20,3278
302,83,2.0184006690979004,28,depth,heavy_hex_127.txt,20,97196
451,105,2.4283509254455566,34,depth,heavy_hex_127.txt,20,36048
606,110,5.460383892059326,40,depth,heavy_hex_127.txt,20,32098
795,121,7.699754953384399,46,depth,heavy_hex_127.txt,20,29256
934,130,8.133731126785278,52,depth,heavy_hex_127.txt,20,18289
1092,161,14.488177061080933,58,depth,heavy_hex_127.txt,20,96530
1213,159,16.5211980342865,64,depth,heavy_hex_127.txt,20,13434
1453,164,20.956263780593872,70,depth,heavy_hex_127.txt,20,88696
1704,192,24.20550298690796,76,depth,heavy_hex_127.txt,20,97080
1819,193,31.082919359207153,82,depth,heavy_hex_127.txt,20,71482
2158,226,37.97826409339905,88,depth,heavy_hex_127.txt,20,11395
2386,215,42.637927770614624,94,depth,heavy_hex_127.txt,20,77397
2580,227,55.32910203933716,100,depth,heavy_hex_127.txt,20,55302
2947,240,62.84379506111145,106,depth,heavy_hex_127.txt,20,4165
3112,251,70.51864790916443,112,depth,heavy_hex_127.txt,20,3905
3517,276,78.46923899650574,118,depth,heavy_hex_127.txt,20,12280
3801,304,89.59001803398132,127,depth,heavy_hex_127.txt,20,28657
28,27,0.3040750026702881,10,depth,square_144.txt,20,83810
